編號,原文,臺灣用語,大陸用語,其他用語,
1212,file access control,檔案存取控制,,,
1213,file access data unit	,檔案存取資料單元,,,
1214,file access error,檔案存取錯誤,,,
1215,file access keys,檔案存取鍵,,,
1216,file access listener,檔案存取收聽器,,,
1217,file access maintenance output universal system	,檔案存取維護輸出通用系統,,,
1218,file access manager	,檔案存取管理器,,,
1219,file access method	,檔案存取方法,,,
1220,file access mode,檔案存取模式,,,
1221,file access model,檔案存取模型,,,
1222,file access protocol,檔案存取協定,,,
1223,file access time,檔案存取時間,,,
1224,file active,有效檔,,,
1225,file activity ratio,檔活動比；檔案活動比,,,
1226,file address,檔案位址,,,
1227,file address checking program,檔案位址檢查程式,,,
1228,file address checking system,檔案位址檢查系統,,,
1229,file address register	,檔案位址暫存器,,,
1230,file addressing,檔案定址,,,
1231,file allocation,檔案配置,文件分配 ,,
1232,file allocation problem,檔案分配問題,,,
1233,file allocation table,檔案配置表,文件分配表 ,,
1234,file allocation time,檔案分配時間,文件分配時間 ,,
1235,file analysis,檔案分析,,,
1236,file analysis for random access storage	,隨機存取儲存器的檔案分析,,,
1237,file appending,檔案附加,,,
1238,file area,檔案區,,,
1239,file assignment,檔案指定,,,
1240,file assignment table,檔案指定表,,,
1241,file assignment table address,檔案指定表位址,,,
1242,file attribute,檔案屬性,文件屬性 ,,
1243,file availability,檔案可用性,,,
1244,file block table,檔案段表,,,
1245,file buckup,檔案備份,文件備份 ,,
1246,file buffer,檔案緩衝器,,,
1247,file buffer area,檔案緩衝區,,,
1248,file buffer count register	,檔案緩衝器計數暫存器,,,
1249,file buffer count	,檔案緩衝器計數,,,
1250,file buffer variable,檔案緩衝變數,,,
1251,file buffering,檔案緩衝,,,
1252,file build,檔案建立,,,
1253,file bus in	,檔案匯流排輸入,,,
1254,file bus out	,檔案匯流排輸出,,,
1255,file cabinet,檔案櫃,,,
1256,file cabinet menu,檔案櫃選項單,,,
1257,file capacity status,檔案容量狀態,,,
1258,file catalog,檔案目錄,,,
1259,file CCW count,檔案通道控制字計數,,,
1260,file CCW count register,檔案通道控制字計數暫存器,,,
1261,file CCW flags	,檔案通道控制字旗標,,,
1262,file chained,檔案鍊接,,,
1263,file chaining,檔案鍊接,,,
1264,file character,檔案字元,,,
1265,file check,檔案檢查,,,
1266,file checking program,檔案檢驗程式,文件檢驗程序 ,,
1267,file class,檔案種類,,,
1268,file clause,檔案子句,,,
1269,file clean-up,檔案清理,,,
1270,file clerk,檔案辨事員,,,
1271,file close,檔案關閉,,,
1272,file cluster,檔案叢集,,,
1273,file code,檔案代碼,,,
1274,file coexistence,檔案共存,,,
1275,file compactor utility,檔案緊縮公用程式,,,
1276,file compare mask,檔案比較遮罩,,,
1277,file component,檔案組件,,,
1278,file composition,檔案合成,,,
1279,file computer,檔案計算機,,,
1280,file concatenation,檔案連接,,,
1281,file condensation,檔案壓縮,,,
1282,file condition,檔案條件,,,
1283,file consolidation,檔案整理,,,
1284,file constant,檔案常數,,,
1285,file constraint,檔案約束,,,
1286,file content manager,檔案內容管理器,,,
1287,file contention,檔案爭用,文件爭用 ,,
1288,file control,檔案控制,文件控制 ,,
1289,file control block,檔案控制區塊；檔案控制段,文件控制塊 ,,
1290,file control block bit assignment,檔案控制塊位元賦值,,,
1291,file control block indicator,檔案控制塊指示器,,,
1292,file control block pointer,檔案控制塊指標,,,
1293,file control panel,檔案控制面板,,,
1294,file control primitive,檔案控制原始程序,,,
1295,file control procedure,檔案控制程序,,,
1296,file control processor,檔案控制處理機,,,
1297,file control program,檔案控制程式,,,
1298,file control service,檔案控制服務程式,,,
1299,file control system,檔案控制系統,,,
1300,file control table,檔案控制表,,,
1301,file control type error,檔案控制型誤差,,,
1302,file control unit,檔案控制裝置,,,
1303,file conversion,檔案轉換,,,
1304,file conversion system,檔案轉換系統,,,
1305,file conversion utility,檔案轉換公用程式,,,
1306,file copy,檔案複製,,,
1307,file create and maintenance,檔案建立和維護,,,
1308,file creation,檔案建立,文件創建 ,,
1309,file creator's specification,檔案設立者的說明書,,,
1310,file cylinder address,檔案磁柱位址,,,
1311,file daemon,檔案保護,,,
1312,file data,檔案資料,,,
1313,file data address,檔案資料位址,,,
1314,file data block,檔案資料塊,,,
1315,file data buffer,檔案資料緩衝器,,,
1316,file data description language	,檔案資料描述語言,,,
1317,file data register	,檔案資料暫存器,,,
1318,file dead,死檔,,,
1319,file deallocation time,檔案解除配置時間,,,
1320,file declaration,檔案宣告,,,
1321,file defining string,檔案定義字符串,,,
1322,file definition,檔案定義,文件定義 ,,
1323,file definition entry,檔案定義項,,,
1324,file definition language	,檔案定義語言,,,
1325,file definition macro instruction,檔案定義巨集指令,,,
1326,file definition name,檔案定義名,,,
1327,file definition processor	,檔案定義處理器,,,
1328,file description,檔案描述,,,
1329,file description attribute,檔案描述屬性,,,
1330,file description block,檔案描述塊,,,
1331,file description entry,檔案描述項,,,
1332,file description statement,檔案描述敘述,,,
1333,file description subsystem	,檔案描述子系統,,,
1334,file description system	,檔案描述系統,,,
1335,file descriptor,檔案描述符,,,
1336,file design,檔案設計,,,
1337,file designator,檔案指定符,,,
1338,file detail,明細檔,,,
1339,file diagnostic register	,檔案診斷暫存器,,,
1340,file directory,檔案目錄,文件目錄 ,,
1341,file directory maintenance,檔案目錄維護,,,
1342,file distribution control,檔案分佈控制,,,
1343,file driver,檔案驅動器,,,
1344,file dump,檔案傾印,,,
1345,file duplication,檔案複製,,,
1346,file editor,檔案編輯器,,,
1347,file enable input,檔案賦能輸入,,,
1348,file end flag,檔案端旗標,,,
1349,file entity,檔案實體,,,
1350,file environment table	,檔案環境表,,,
1351,file error flags,檔案錯誤旗標,,,
1352,file event,檔案事件,文件事件 ,,
1353,file exchange,檔案交換,,,
1354,file exchange program,檔案交換程式,,,
1355,file expression,檔案表式,,,
1356,file extended control block,檔案延伸控制塊,,,
1357,file extension,檔案延伸,,,
1358,file extension space,檔案延伸空間,,,
1359,file extension specification,檔案延伸規格,,,
1360,file extent,檔案範圍,,,
1361,file feed,檔案饋送,,,
1362,file filter,檔案過濾器,,,
1363,file fixed length record,檔案定長記錄,,,
1364,file flattener,檔案壓平器,,,
1365,file folders,檔案夾,,,
1366,file follow-up,檔案跟催,,,
1367,file format,檔案格式,,,
1368,file format compatibility,檔案格式相容性,,,
1369,file format conversion,檔案格式轉換,,,
1370,file format level,檔案格式層次,,,
1371,file forms,檔案表格,,,
1372,file fragmentation,檔案片段,文件分段 ,,
1373,file function,檔案功能,,,
1374,file gap,檔案間隙,,,
1375,file generation,檔案產生；檔案製造號碼,,,
1376,file generation number,檔案產生號碼,,,
1377,file generation utility,檔案產生公用程式,,,
1378,file generation version,檔案產生版本,,,
1379,file group,檔案組,,,
1380,file handle,檔案處置,文件句柄 ,,
1381,file handler,檔案處置器,,,
1382,file handling,檔案處置,,,
1383,file handling procedure,檔案處置程序,,,
1384,file handling statement,檔案處置敘述,,,
1385,file hardware flag,檔案硬體旗標,,,
1386,file hardware flag register	,檔案硬體旗標暫存器,,,
1387,file header,檔案標頭,,,
1388,file highwater mark,檔案高水標示,,,
1389,file I/O,輸出入檔,,,
1390,file identification,檔案識別,,,
1391,file identification number,檔案識別號碼,,,
1392,file identifier,檔案識別符,,,
1393,file inactive,檔案不活動,,,
1394,file index,檔案索引,,,
1395,file indirect register	,檔案間接暫存器,,,
1396,file information,檔案資訊,,,
1397,file information block,檔案資訊塊,,,
1398,file information language executive routine,檔案資訊語言執行常式,,,
1399,file information table,檔案資訊表,,,
1400,file input/output control logic,檔案輸入輸出控制邏輯,,,
1401,file inquiry,檔案詢問,,,
1402,file inquiry technique,檔案詢問技術,,,
1403,file insertion,檔案插入,,,
1404,file inspection,檔案檢驗,,,
1405,file interconnection,檔案互連,,,
1406,file interrogation program,檔案訊問程式,,,
1407,file inventory,檔案庫存,,,
1408,file journalization,檔案日誌,,,
1409,file kind type,檔案種類型式,,,
1410,file label,檔案標號,,,
1411,file layout,檔案布置,,,
1412,file layout and allocation program,檔案布置與分配程式,,,
1413,file length,檔案長度,,,
1414,file level specifications,檔案層次規格,,,
1415,file librarian,檔案程式館管理器,,,
1416,file limit,檔案儲存容量限,,,
1417,file line length,檔案行長度,,,
1418,file list,檔案列表,,,
1419,file load,檔案載入,,,
1420,file load factor,檔案載入因子,,,
1421,file loading,檔案載入,,,
1422,file location recognition,檔案位置識別,,,
1423,file lock,檔案鎖,文件鎖 ,,
1424,file locking,檔案鎖定,,,
1425,file lockout,檔案封鎖,,,
1426,file log,檔案日誌,,,
1427,file logical structure,檔案邏輯結構,,,
1428,file maintenance,檔案維護,文件維護 ,,
1429,file maintenance form,檔案維護表格,,,
1430,file maker,檔案編製程式,,,
1431,file management,檔案管理,文件管理 ,,
1432,file management communication supervisor,檔案管理通信監督器,,,
1433,file management facilities,檔案管理設施,,,
1434,file management loading facility,檔案管理加載設施,,,
1435,file management program,檔案管理程式,,,
1436,file management protocol,檔案管理協定,文件管理協議 ,,
1437,file management routine,檔案管理例行常式,,,
1438,file management supervisor,檔案管理監督器,,,
1439,file management supervisor interface,檔案管理監督器介面,,,
1440,file management system,檔案管理系統,文件管理系統 ,,
1441,file management system catalog cache,檔案管理系統目錄高速緩衝記憶體,,,
1442,file management system password,檔案管理系統通行碼,,,
1443,file management system permission,檔案管理系統允許,,,
1444,file manager,檔案管理器,,,
1445,file manipulation,檔調處,,,
1446,file manipulation architecture,檔案調處架構,,,
1447,file manipulation command,檔案調處命令,,,
1448,file manipulation language	,檔案調處語言,,,
1449,file manipulator,檔案調處器,,,
1450,file map,檔映像,,,
1451,file map directory,檔案映象目錄,,,
1452,file map table,檔映射表,,,
1453,file mark,檔標；檔案標示,,,
1454,file medium,檔案媒體,,,
1455,file memory,檔案記憶體,文件存儲器 ,,
1456,file memory controller,檔案記憶體控制器,,,
1457,file merge,檔案合併,,,
1458,file merge utility,檔案合併公用程式,,,
1459,file merging,檔合併,,,
1460,file microprogram flags register	,檔案微程式旗標暫存器,,,
1461,file microprogram flags	,檔案微程式旗標,,,
1462,file migration algorithm,檔案遷移演算法,,,
1463,file modification,檔案修改,,,
1464,file name,檔案名稱,文件名 ,,
1465,file name block,檔案名稱塊,,,
1466,file name extension,檔案延伸名稱,文件名擴展 ,,
1467,file name generation,檔名產生,,,
1468,file name table,檔案名稱表,,,
1469,file nesting store,檔案巢套儲存,,,
1470,file number,檔案號碼,,,
1471,file number control table,檔案數控制表,,,
1472,file of cards,卡片檔,,,
1473,file of direct access,直接存取檔案,,,
1474,file of index access,索引存取檔案,,,
1475,file of sequential access,順序存取檔案,,,
1476,file offset,檔案偏置,,,
1477,file open,檔案打開,,,
1478,file operation,檔案操作,,,
1479,file operation program,檔案操作程式,,,
1480,file operator,檔案運算子；檔案操作員,,,
1481,file option,檔案選項,,,
1482,file organization,檔案組織,文件組織 ,,
1483,file organization evaluation model	,檔案組織評估模型,,,
1484,file organization generator	,檔案組織產生器,,,
1485,file organization technique	,檔案組織技術,,,
1486,file oriented data structure,檔案導向資料結構,,,
1487,file oriented interpretive language	,檔案導向的解譯語言,,,
1488,file oriented programming,檔案導向的程式設計,,,
1489,file oriented system,檔案導向的系統,,,
1490,file overflow areas,檔案溢出區域,,,
1491,file packing density,檔案縮緊密度,,,
1492,file page,檔案頁面,,,
1493,file parameter,檔案參數,,,
1494,file parity checks,檔案奇偶檢查,,,
1495,file partition table,檔案分區表,,,
1496,file partitioning,檔案劃分,,,
1497,file physical structure,檔案實體結構,,,
1498,file pocket,檔案袋,,,
1499,file pointer,檔案指標,,,
1500,file position,檔案位置,,,
1501,file preparation,檔案準備,,,
1502,file preparation statement,檔案準備敘述,,,
1503,file primary source,檔案主源,,,
1504,file print,檔案列印,,,
1505,file problem,問題檔,,,
1506,file processing,檔案處理；檔處理,,,
1507,file processing unit,檔案處理裝置,,,
1508,file processor,檔案處理器,,,
1509,file property,檔案性質,,,
1510,file protect,檔案保護,,,
1511,file protect memory,檔案保護記憶體,,,
1512,file protect ring,護檔環,文件保護環,,
1513,file protected,檔案受保護,,,
1514,file protected light,檔案保護指示燈,,,
1515,file protected ring,檔案保護環,,,
1516,file protection,檔案保護,文件保護 ,,
1517,file protection device,檔案保護裝置,,,
1518,file protection mode,檔案保護模式,,,
1519,file protection ring,護檔環,文件保護環,,
1520,file protection technique,檔案保護技術,,,
1521,file purging,檔案清除,,,
1522,file query input,檔案查詢輸入,,,
1523,file reconstitution,檔案重建,,,
1524,file reconstruction,檔案重建,,,
1525,file reconstruction procedure,檔案重建程序,,,
1526,file record,檔案記錄,,,
1527,file record compaction,檔案記錄壓緊,,,
1528,file recovery,檔案恢復,,,
1529,file reel,檔捲,,,
1530,file reference,檔案引用,,,
1531,file reference function,檔案引用功能,,,
1532,file reference input,檔案引用輸入,,,
1533,file register,檔案暫存器,,,
1534,file related information,檔案相關資訊,,,
1535,file relative record address,檔案相對記錄位址,,,
1536,file reorganization,檔案重組,,,
1537,file resource management,檔案資源管理,,,
1538,file restore,檔案復原,,,
1539,file retention period,檔案保留週期,,,
1540,file retrieval,檔案檢索,,,
1541,file scan,檔案掃瞄,,,
1542,file searching,檔案搜尋,,,
1543,file searching requirement,檔案搜尋需求,,,
1544,file secondary switching center,檔案次要交換中心,,,
1545,file section,檔案區段,,,
1546,file security,檔案安全,文件安全 ,,
1547,file security control,檔案保全控制,,,
1548,file security function,檔案保全功能,,,
1549,file segment,檔案段,,,
1550,file segment definition,檔案段定義,,,
1551,file separator,檔案分隔符,,,
1552,file separator character,檔案分隔符字元,,,
1553,file sequence number,檔案順序號碼,,,
1554,file serial number,檔案序列號碼,,,
1555,file server,檔案伺服器；檔案伺服站,文件服務器 ,,
1556,file set,檔案集,,,
1557,file sharing,檔案分享,文件共享 ,,
1558,file sharing service,檔案分享服務,,,
1559,file size,檔案大小,文件大小 ,,
1560,file size argument,檔案大小引數,,,
1561,file space,檔案空間,文件空間 ,,
1562,file space allocation,檔案空間分配,,,
1563,file space allocation map,檔案空間分配圖,,,
1564,file space catalog,檔案空間目錄,,,
1565,file space management,檔案空間管理,,,
1566,file space management scheme,檔案空間管理方案,,,
1567,file space usage,檔案空間使用,,,
1568,file specification,檔案規格,文件規約 ,,
1569,file specification area,檔案規格區域,,,
1570,file specification syntax,檔案規格語法,,,
1571,file specification value,檔案規格值,,,
1572,file status,檔案狀態,,,
1573,file status data item,檔案狀態資料項,,,
1574,file status specifier,檔案狀態說明符,,,
1575,file status table,檔案狀態表,文件狀態表 ,,
1576,file storage,儲存檔,,,
1577,file storage region,檔案儲存區域,,,
1578,file storage station,檔案儲存所,,,
1579,file store,檔案儲存,,,
1580,file store transfer routine,檔案傳送常式,,,
1581,file string,檔案字串,,,
1582,file structure,檔案結構,文件結構 ,,
1583,file structure abbreviation,檔案結構縮寫,,,
1584,file structure device,檔案結構裝置,,,
1585,file structure lookup,檔案結構查找,,,
1586,file structure owner,檔案結構持有者,,,
1587,file structure search list,檔案結構搜尋串列,,,
1588,file structured,檔案結構的,,,
1589,file subsystem,檔案子系統,文件子系統 ,,
1590,file suspense,懸檔,,,
1591,file symbol,檔案符號,,,
1592,file system,檔案系統,文件系統 ,,
1593,file system control block,檔案系統控制塊,,,
1594,file system executive,檔案系統執行程序,,,
1595,file system input source,檔案系統輸入源,,,
1596,file system interface,檔案系統介面,,,
1597,file system layout,檔案系統布局,,,
1598,file system module,檔案系統模組,,,
1599,file system structure,檔案系統結構,,,
1600,file tag gate,檔案標籤閘,,,
1601,file tag in,檔案加標,,,
1602,file tag out,檔案去標,,,
1603,file tape,帶檔,,,
1604,file threaded,穿線檔,,,
1605,file tidying,檔案整理,,,
1606,file title,檔案標題,,,
1607,file to file,檔案對檔案,,,
1608,file trailer label,檔案尾部標號,,,
1609,file transaction,交易檔,,,
1610,file transfer,檔案傳送,文件傳送 ,,
1611,file transfer access and management	,檔案轉移存取與管理,,,
1612,file transfer disk receive routine,檔案傳送磁碟接收例行常式,,,
1613,file transfer disk restart module,檔案傳送磁碟再啟動模組,,,
1614,file transfer disk send routine,檔案傳送磁碟發送例行常式,,,
1615,file transfer message,檔案轉移訊息,,,
1616,file transfer module,檔案傳送模組,,,
1617,file transfer operation,檔案傳送操作,,,
1618,file transfer procedure,檔案傳送程序,,,
1619,file transfer program	,檔案傳送程式,,,
1620,file transfer protocol,檔案傳送協定,文件傳送協議 ,,
1621,file transfer request,檔案傳送請求,,,
1622,file transfer support program,檔案轉移支援程式,,,
1623,file transfer system,檔案傳送系統,,,
1624,file transfer utility,檔案轉移公用程式,,,
1625,file transfer, access and management; FTAM,檔案傳送、存取和管理,文件傳送、存取和管理 ,,
1626,file transferability,檔案的可傳送性,,,
1627,file transfer-access method,檔案傳送存取方法,文件傳送存取方法 ,,
1628,file translation language,檔案翻譯語言,,,
1629,file transliteration,檔案音譯,,,
1630,file transporter,檔案傳送機,,,
1631,file type,檔案型式,,,
1632,file type specification,檔案型規格,,,
1633,file unit controller,檔案裝置控制器,,,
1634,file unit shared,分享的檔案裝置,,,
1635,file update,檔案更新,文件更新,,
1636,file update kernel,檔案更新核,,,
1637,file update master program,檔案更新主程式,,,
1638,file updating,檔案更新,文件更新,,
1639,file updation,檔案更新,文件更新,,
1640,file usage file,檔案使用法的檔案,,,
1641,file usage list,檔案使用列表,,,
1642,file utility,檔案公用程式,,,
1643,file variable,檔案變數,,,
1644,file variable identifier,檔案變數識別符,,,
1645,file variable-length record,變數長度記錄檔,,,
1646,file verification utility,檔案驗證公用程式,,,
1647,file version number,檔案版次號碼,,,
1648,file visible,可見檔,,,
1649,file volume,檔案卷,,,
1650,file window,檔案視窗,,,
1651,file wire,檔案線,,,
1652,file word,檔案字,,,
1653,file-researching requirement,檔案檢索需求,,,
1654,filial,分局；親,,,
1655,filial set,親集,,,
1656,filing,歸檔,,,
1657,filing area,歸檔區,,,
1658,filing criteria,歸檔準則,,,
1659,filing data,歸檔資料,,,
1660,filing hierarchy,歸檔階層,,,
1661,filing rule,歸檔規則,,,
1662,filing section,歸檔區段,,,
1663,filing system,歸檔系統,,,
1664,filing time,歸檔時間,,,
1665,filing unit,歸檔單位,,,
1666,fill,填充,填充 ,,
1667,fill area,填充區,填充區 ,,
1668,fill character,字元填充,,,
1669,fill code,填充碼,,,
1670,fill command,填充命令,,,
1671,fill mode,填充模式,,,
1672,fill number,填充號碼,,,
1673,fill panel,填充面板,,,
1674,fill pattern,填充型樣,,,
1675,fill text command,填充正文命令,,,
1676,fill to end-of-block,填至結束段,,,
1677,filled cable,填充電纜,,,
1678,filled entry,填有內容的登錄項,,,
1679,filler,填料；資料墊,,,
1680,filler item,填充符項,,,
1681,filler panel,填料面板,,,
1682,fillet,修邊,圓角 ,,
1683,filling,填充,填充,,
1684,filling algorithm,填充算法,,,
1685,film,薄膜,,,
1686,film advance,影片前進,,,
1687,film assembly,軟片裝配,,,
1688,film base,軟片基底,,,
1689,film chain,影片鍊接,,,
1690,film circuits,薄膜電路,,,
1691,film clip,剪片,,,
1692,film disk,薄膜磁碟,薄膜磁盤 ,,
1693,film file,軟片檔案,,,
1694,film forms,膜形式,,,
1695,film frame,軟片框,,,
1696,film grain noise,軟片粒雜訊,,,
1697,film head,薄膜磁頭,,,
1698,film hybrids,膜併合電路,,,
1699,film hybrids construction,膜併合電路構造,,,
1700,film input to digital automatic computer,自動數位計算機的膠卷輸入,,,
1701,film input/output,膠片輸入輸出；軟片輸入輸出,,,
1702,film integrated circuit,膜積體電路；薄膜積體電路,,,
1703,film library,軟片館,,,
1704,film library instantaneous presentation,軟片館瞬時表達,,,
1705,film makeup,膠片製版,,,
1706,film memory,薄膜記憶體,,,
1707,film optical scanning device for input to computer,計算機輸入用軟片光掃瞄裝置,,,
1708,film optical sensing device,軟片光感測裝置,,,
1709,film pattern,膜型樣,,,
1710,film reader,軟片閱讀機,,,
1711,film reading machine,軟片閱讀機,,,
1712,film recorder,錄影器；軟片記錄器,,,
1713,film scanner,軟片掃瞄器,,,
1714,film spot,膜點,,,
1715,film storage,薄膜儲存器,,,
1716,film strip,軟片條,,,
1717,film thin,薄膜,,,
1718,filmsetter,照相排版,,,
1719,FILO,先進後出,先進后出 ,,
1720,filter,過濾器；濾波器,濾波器 ,,
1721,filter address correction,過濾器位址校正,,,
1722,filter command,過濾器命令,,,
1723,filter factor,過濾器因子,,,
1724,filter level,篩選位準,,,
1725,filter plate,過濾板,,,
1726,filter transfer function,過濾器傳送函數,,,
1727,filter-band eliminator,帶阻濾波器,,,
1728,filter-band pass	,帶通濾波器,,,
1729,filtered accumulation,過濾累計,,,
1730,filtering agent,過濾代理,篩選主體 ,,
1731,filtering algorithm,過濾算法,,,
1732,filtering expression,過濾表式,,,
1733,filtering procedure,過濾程序,,,
1734,filter-lowpass	,低通濾波器,,,
1735,final acceptance test	,最終驗收測試,,,
1736,final address,最終位址,,,
1737,final assembly,最終組合,,,
1738,final assembly schedule,最終組合排程,,,
1739,final bit,最終位元,,,
1740,final carry digit,最終進位數位,,,
1741,final closing bracket,最終閉括號,,,
1742,final continuation line,最終連續行,,,
1743,final controlling element,最終控制元件,,,
1744,final copy,最終複製,,,
1745,final digit code,最終數位碼,,,
1746,final electrical test,最終電氣測試,,,
1747,final encapsulation,封口,,,
1748,final exchange line,最終交換線,,,
1749,final form,定稿；最終形式,,,
1750,final form text,最終形式本文,,,
1751,final form text document content architecture	,最終形式本文文件內容架構,,,
1752,final group,最終組,,,
1753,final inspection,最終檢驗,,,
1754,final limit,最終極限,,,
1755,final limit reserve,終限保存,,,
1756,final limit up,最終上限,,,
1757,final link,最終鏈接,,,
1758,final lower limit,下部終極限,,,
1759,final meaning representation,最終意義表示法,,,
1760,final merge phase,最終合併階段,,,
1761,final model,最終模型,終結模型 ,,
1762,final negative carry,最終負進位,,,
1763,final optimization pass,最終最佳化通過,,,
1764,final parameter,最終參數,,,
1765,final phase,最終階段,,,
1766,final posterior distribution,最終後驗分佈,,,
1767,final queue,最終佇列,,,
1768,final recovery,最終恢復,,,
1769,final report,最終報告,,,
1770,final result,最終結果,,,
1771,final route chain,最終路線鍊接,,,
1772,final selector,最終選擇器,,,
1773,final semicolon,最終分號,,,
1774,final shift register	,最終移位暫存器,,,
1775,final source program,最終源程式,,,
1776,final stack,最終堆疊,,,
1777,final state,終態,終結狀態 ,,
1778,final station,終站,,,
1779,final termination message,最終終止訊息,,,
1780,final test,最終測試,,,
1781,final total adjustment amount,最終總調整金額,,,
1782,final total number of transactions,最終異動總筆數,,,
1783,final total number of transactions with variance,有變異之最終異動總筆數,,,
1784,final total transaction amount and variance,最終總異動金額與變異數,,,
1785,final total variance quantity,最終總變異數量,,,
1786,final totals,最終總計,,,
1787,final trunk,終幹線；終端幹線,,,
1788,final trunk group,終端中繼線組,,,
1789,finance image processor,金融影像處理機,,,
1790,financial feasibility,財務可行性,,,
1791,financial management system,財務管理系統,,,
1792,financial modeling,財政模型化,,,
1793,financial ratios,財務比率,,,
1794,financial report,財務報表,,,
1795,financial stock analysis,財務庫存分析,,,
1796,financial utility,財務公用程式,,,
1797,find,尋找,查找;搜索,,
1798,find algorithm,尋找算法,,,
1799,find and replace,查找和替換,查找和替換,,
1800,find list,尋查表列,,,
1801,find text string,尋找正文字串,,,
1802,finder,尋檢器,,,
1803,finding,找尋,,,
1804,finding action,找尋動作,,,
1805,fine control,微控制,,,
1806,fine grain,細粒度,細粒度 ,,
1807,fine grain parallel processing,細粒平行處理,,,
1808,fine index,微索引,細索引 ,,
1809,fine line,細線,,,
1810,fine motion planning,微動規劃,,,
1811,fine pattern,精細圖型,,,
1812,fine positioning,精定位,精定位 ,,
1813,fine sort,精細排序,,,
1814,fine start,微起動,,,
1815,fine striped memory	,微帶記憶體,,,
1816,fineness,純度,,,
1817,fineness of scanning,掃瞄線密度,,,
1818,finger,手指,,,
1819,finger board,鍵盤,,,
1820,finger control,手控,,,
1821,finger counting,指算,,,
1822,fingerprint,指紋,指紋 ,,
1823,fingerprint analysis,指紋分析,指紋分析 ,,
1824,fingerprint pattern,指紋型樣,,,
1825,fingerprint processing,指紋處理,,,
1826,fingerprint recognition,指紋辨識,,,
1827,fingerprint sensor,指紋感測器,,,
1828,finger-tip control,按鈕控制,,,
1829,finish activity,終結活動,,,
1830,finish condition,終結條件,,,
1831,finish node,終結節點,,,
1832,finished goods,成品,,,
1833,finished goods inventory,成品庫存；成品存貨,,,
1834,finished inventory,成品庫存,,,
1835,finished item,成品項目,,,
1836,finished item description,成品項目描述,,,
1837,finished item number,成品項目號碼,,,
1838,finished item stock location,成品項目庫位,,,
1839,finished item warehouse,成品項目倉庫,,,
1840,finished warehouse,成品倉庫,,,
1841,finite,有限值,,,
1842,finite alphabet,有限字母表,,,
1843,finite automata,有限自動機,,,
1844,finite automata theory,有限自動機理論,,,
1845,finite automation language	,有限自動化語言,,,
1846,finite automaton,有限自動機,有窮自動機, *有限自動機 ,,
1847,finite controller,有限控制器,有限控制器 ,,
1848,finite counting automata,有限計數自動機,,,
1849,finite decimal,有限十進小數,,,
1850,finite difference,有限差分,,,
1851,finite element,有限元素,,,
1852,finite element analysis,有限元素分析,有限元分析 ,,
1853,finite element analysis program,有限元素分析程式,,,
1854,finite element analysis	,有限元素分析,有限元分析,,
1855,finite element method,有限元素法,有限元法 ,,
1856,finite element modeling	,有限元素模型化,有限元建模,,
1857,finite flowchart,有限流程圖,,,
1858,finite game,有限競賽,,,
1859,finite goal,有限目標,有限目標 ,,
1860,finite graph,有限圖,,,
1861,finite input alphabet,有限輸入字母表,,,
1862,finite integral transform,有限積分變換,,,
1863,finite length string,有限長度串,,,
1864,finite logical view,有限邏輯觀點,,,
1865,finite matrix,有限矩陣,,,
1866,finite memory,有限記憶體,,,
1867,finite memory automaton,有限記憶體自動機,,,
1868,finite memory filter,有限記憶體濾波器,,,
1869,finite net,有限網,有限網 ,,
1870,finite nonempty set,有限非空集合,,,
1871,finite output memory machine	,有限輸出記憶機,,,
1872,finite performable procedure,有限可執行程序,,,
1873,finite point set,有限點集,有限點集 ,,
1874,finite precision number,有限精度數,,,
1875,finite progress,有限進展,,,
1876,finite pulse response,有限脈衝回應,,,
1877,finite representation,有限表示法,,,
1878,finite sequence,有限序列,,,
1879,finite set of symbols,有限符號集,,,
1880,finite shift-rank process,有限移秩過程,,,
1881,finite specification,有限說明書,,,
1882,finite state acceptor	,有限狀態接收器,,,
1883,finite state algorithm,有限狀態算法,,,
1884,finite state automaton	,有限狀態自動機,,,
1885,finite state device,有限狀態裝置,,,
1886,finite state generator	,有限狀態產生器,,,
1887,finite state grammar	,有限態文法,,,
1888,finite state language,有限態語言,,,
1889,finite state machine,有限態機器,有限狀態機 ,,
1890,finite state network,有限態網路,,,
1891,finite state recognizer,有限態辨識器,,,
1892,finite state sequential machine,有限態順序機,,,
1893,finite state specification language	,有限狀態說明書語言,,,
1894,finite state system,有限狀態系統,有窮狀態系統 ,,
1895,finite state table,有限狀態表,,,
1896,finite state transition diagram	,有限狀態變遷圖,,,
1897,finite state	,有限狀態；有限態,,,
1898,finite substitution,有限替代,,,
1899,finite table,有限表,,,
1900,finite transducer,有限轉換器,,,
1901,finite-choice grammar,有限選擇文法,,,
1902,finite-duration sequence,有限期間序列,,,
1903,finitely additive set function,有限加性集函數,,,
1904,finiteness,有限性,,,
1905,finiteness problem,有限性問題,有窮性問題 ,,
1906,finite-source model,有限源模型,,,
1907,finite-state grammar,有限狀態文法,有限狀態語法 ,,
1908,finite-turn PDA,有限轉向下推自動機,有窮轉向下推自動機 ,,
1909,finite-word length arithmetic,有限字長算術,,,
1910,Fire code,法爾碼,,,
1911,fire control,射擊控制,,,
1912,fire control computer	,火力控制計算機,,,
1913,firewall,防火牆,防火牆, *網盾 ,,
1914,firing,點火,,,
