編號,原文,臺灣用語,大陸用語,其他用語,
1329,bilogical,雙邏輯的,,,
1330,BIMED program,BIMED程式；用於生物醫學統計的程式,,,
1331,bimodal,雙模態的,,,
1332,bimorph,雙壓電晶片,,,
1333,bimorph memory cell,雙壓電晶片記憶體格,,,
1334,B-IMPLIED-A gate,B含A閘,,,
1335,B-IMPLIES-A gate,B蘊含A閘,,,
1336,bin,箱,,,
1337,bin card,卡片箱,,,
1338,bin location,箱位；倉位,,,
1339,bin packing,裝箱問題,裝箱問題 ,,
1340,binary accumulator,二進制累加器,,,
1341,binary adder,二進制加法器,,,
1342,binary adding circuit,二進制加法電路,,,
1343,binary adding device,二進制加法裝置,,,
1344,binary addition,二進制加法,,,
1345,binary address,二進制位址,,,
1346,binary algebraic adder,二進制代數加法器,,,
1347,binary alphabet,二進制字母表,,,
1348,binary analog conversion	,二進制類比轉換,,,
1349,binary arithmetic,二進制算術,,,
1350,binary arithmetic operation,二進制算術運算；二進運算,,,
1351,binary array,二進制陣列,,,
1352,binary asymmetric channel	,二元非對稱通道,,,
1353,binary asymmetric dependent channel,二元非對稱相依通道,,,
1354,binary attribute,二進制屬性,,,
1355,binary bit,二進制位元,,,
1356,binary Boolean operation,二進制布林（邏輯）運算,,,
1357,binary B-tree,二元B樹,,,
1358,binary card,二進制卡片,,,
1359,binary card image object file,二進制卡片影像目的檔案,,,
1360,binary cell,二進制格	,二進制單元 ,,
1361,binary chain,二元鍊接,,,
1362,binary channel,二進制通道,,,
1363,binary character,二進制字元；二進字元,二進制字符 ,,
1364,binary character set,二進制字元集	,二元字符集,,
1365,binary check digit,二進制檢查數位,,,
1366,binary chop,二元切分,,,
1367,binary circuit,二進制電路,,,
1368,binary code decimal system,二進制碼十進制系統,,,
1369,binary code format,二進制碼格式,,,
1370,binary code	,二進制碼,,,
1371,binary coded address,二進制碼位址,,,
1372,binary coded character,二進制編碼字元,,,
1373,binary coded data	,二進制編碼資料,,,
1374,binary coded decade counter	,二進制編碼十進計數器,,,
1375,binary coded decimal character code,二進制編碼十進制字元（BCD）代碼,,,
1376,binary coded decimal code,二進編碼十進制碼（簡稱BCD碼）,,,
1377,binary coded decimal notation,二進制編碼的十進制記法；二進制編碼十進制記法,,,
1378,binary coded decimal number,二進制編碼十進數,,,
1379,binary coded decimal number system,二進碼十進系統,,,
1380,binary coded decimal representation	,二進制編碼十進制表示法；二進制編碼的十進數表示法,,,
1381,binary coded decimal system,二進制編碼十進制,,,
1382,binary coded decimal	,二進制編碼十進制,,,
1383,binary coded digit,二進制編碼數位,,,
1384,binary coded information	,二進制編碼資訊,,,
1385,binary coded notation,二進制編碼記法,,,
1386,binary coded octal	,二進制編碼八進制,,,
1387,binary coded output,二進制編碼輸出,,,
1388,binary coded set,二進制編碼集,,,
1389,binary coded state table,二進制編碼狀態表,,,
1390,binary coder,二進制編碼器,,,
1391,binary coding,二進制編碼,,,
1392,binary coefficient,二進制係數,,,
1393,binary column,二進制行,,,
1394,binary communication system,二進制通信系統,,,
1395,binary comparator,二進制比較器（比較運算符）,,,
1396,binary compatibility,二進制相容性,,,
1397,binary computer,二進制計算機,二進制計算機,,
1398,binary condition,雙值條件,,,
1399,binary constant,二進制常數,二進制常數,,
1400,binary control,二進制控制,二進制控制,,
1401,binary control field,二進制控制欄,二進制控制檔,,
1402,Binary convolutional encoding,二進制卷積編碼,,,
1403,binary countdown,二進制遞減計數,,,
1404,binary counter	,二進制計數器,,,
1405,binary cyclic code,二進制循環碼,,,
1406,binary data,二進制資料,二進制資料,,
1407,binary data model,二進制資料模型,二進制資料模型,,
1408,binary decade counter,二進制至十進計數器,,,
1409,binary decimal,二至十進制,,,
1410,binary decimal code,二進制十進碼,,,
1411,binary decimal conversion,二至十進制轉換,,,
1412,binary decimal converter	,二至十進制轉換器,,,
1413,binary decimal counter	,二進制十進計數器,,,
1414,binary decimal system,二進制十進系統,,,
1415,binary decision,二元決策,,,
1416,binary decision diagram,二元決策圖,二叉判定圖 ,,
1417,binary decision tree	,二元決策樹,,,
1418,binary deck,二元疊；二進制卡片疊,,,
1419,binary decoder	,二進制解碼器,,,
1420,binary device,二進制裝置,,,
1421,binary digit,二進數位；二進位數字；二進位元,二進制數字 ,,
1422,binary digit characters,二進制數位字元,,,
1423,binary digit string,二進數位字串；二進位元字串,,,
1424,binary digital computer,二進制數位計算機,,,
1425,binary digital multiplier	,二進制數位乘法器,,,
1426,binary digital signal stream,二進數位信號流,,,
1427,binary digital system,二進制數位系統,,,
1428,binary directed tree,二元有向樹,,,
1429,binary divider,二進制除法器,,,
1430,binary dump,二進制傾印,,,
1431,binary dump program,二進制傾印程式,,,
1432,binary element,二進制元素,,,
1433,binary element string,二元元件串,,,
1434,binary encoding,二進制編碼,,,
1435,binary equivalent,等效二進數,,,
1436,binary expression tree,二元表式樹,,,
1437,binary extension,二進制擴充,,,
1438,binary fan-in technique,二元扇入技術,,,
1439,binary figure,二進制數,,,
1440,binary file,二進制檔案,,,
1441,binary fixed point constant,二進制定點常數,,,
1442,binary flipflop,二進制正反器,,,
1443,binary form,二進制表格,,,
1444,binary form file,二進制表格檔案,,,
1445,binary format,二進制格式,,,
1446,binary format code,二進制格式代碼,,,
1447,binary half-adder,二進制半加器,,,
1448,binary hologram,二進制全像,,,
1449,binary image,二進制影像,二值圖像 ,,
1450,binary image data,二進制影像資料,,,
1451,binary image processing,二進制影像處理,,,
1452,binary image value,二進制影像值,,,
1453,binary imaging,二進制成像,,,
1454,binary incremental representation,二進遞增表示法,,,
1455,binary information,二進制資訊,,,
1456,binary input,二進制輸入,,,
1457,binary input file,二進制輸入檔案,,,
1458,binary input/output machine	,二進制輸入輸出機；二進制輸入輸出機,,,
1459,binary insert,二元插入,,,
1460,binary insertion,二元插入,二分插入 ,,
1461,binary insertion sort,二元插入排序,,,
1462,binary instruction format,二進制指令格式,,,
1463,binary instruction packet,二進制指令封包,,,
1464,binary integer,二進制整數,,,
1465,binary internal translator,二進制內部翻譯器,,,
1466,binary intersystem transmission standard	,二進制系統間傳輸標準,,,
1467,binary item,二進制項目,,,
1468,binary language representation	,二進制語言表示法,,,
1469,binary large object,二進制大物件,二進制大對象 ,,
1470,binary leader,二進制引導,,,
1471,binary load,二進制載入,,,
1472,binary load/dump	,二進制載入／傾印（程序）,,,
1473,binary loader,二進制載入器,,,
1474,binary loader tape,二進制載入器磁帶,,,
1475,binary lock,二進制鎖,,,
1476,binary logarithm,二進制對數,,,
1477,binary logic,二進制邏輯,,,
1478,binary logic element,二進制邏輯元素,,,
1479,binary logic network,二進制邏輯網路,,,
1480,binary logic system,二進制邏輯系統,,,
1481,binary lookup,二進制查找,,,
1482,binary machine code,二進制機器碼,,,
1483,binary magnetic tape,二進制磁帶,,,
1484,binary manipulation,二進制調處,,,
1485,binary matching,二進制匹配（法；技術）,,,
1486,binary matrix,二進制矩陣,,,
1487,binary matrix compression,二進制矩陣壓縮,,,
1488,binary merge,二進制合併,二路歸并 ,,
1489,binary message,二進制訊息,,,
1490,binary method,二分法,,,
1491,binary minus,二進制減（運算符）,,,
1492,binary mode,二進制模式,,,
1493,binary modulation,二進制調變,,,
1494,binary multiplication rule,二進制乘法規則,,,
1495,binary multiplier,二進制乘法器,,,
1496,binary multiply	,二進制乘法,,,
1497,binary node	,二進制節點,,,
1498,binary nonalgebraic adder,二進制非代數加法器,,,
1499,binary notation,二進制記法；二進位記法,二進制記數法,,
1500,binary notation system,二進制記法系統,,,
1501,binary number representation,二進制數表示（法）,,,
1502,binary number system	,二進制數系統,,,
1503,binary number	,二進數；二進制號碼,,,
1504,binary numeral,二進數符；二進位數字,,,
1505,binary numeration system,二進制數字系統,,,
1506,binary numerical signal code,二進制數值信號碼,,,
1507,binary object format,二進制目的格式,,,
1508,binary object program,二進制目的程式,,,
1509,binary one,二進制一,,,
1510,binary operation,二進制作業,二進制運算 ,,
1511,binary operator,二元運算子,,,
1512,binary output,二進制輸出,,,
1513,binary output file,二進制輸出檔案,,,
1514,binary output program	,二進制輸出程式,,,
1515,binary pair ,正反器,,,
1516,binary parallel digital computer,二進制平行數位計算機,,,
1517,binary phase shift keying	,二進制相移鍵控（技術）,,,
1518,binary picture data,二進制圖象資料,,,
1519,binary point,二進制小數點,,,
1520,binary product,二進制乘積,,,
1521,binary product generator,二進制乘積產生器,,,
1522,binary pulse code modulation,二進制脈波碼調變,,,
1523,binary quantizer,二進制量化器,,,
1524,binary query,二進制查詢,,,
1525,binary random sequence,二進制隨機順序,,,
1526,binary recording mode,二進制記錄模式,,,
1527,binary relation,二元關係,二元關系 ,,
1528,binary representation,二進制表示（法）,,,
1529,binary representation loader	,二進制表示載入器,,,
1530,binary resolvent,二進制消解式,二元預解式 ,,
1531,binary row,二進制列,,,
1532,binary scale	,二進制標度,,,
1533,binary scaler,二進制定標器,,,
1534,binary search,二元搜尋,二分搜索 ,,
1535,binary search algorithm,二元搜尋演算法；二分搜尋演算法,,,
1536,binary search function,二元搜尋功能；二分搜尋功能,,,
1537,binary search method,二元搜尋方法；二分搜尋法,,,
1538,binary search program,二元搜尋程式；二分搜尋程式,,,
1539,binary search routine,二元搜尋常式；二分搜尋常式,,,
1540,binary search technique,二元搜尋技術；二分搜尋技術,,,
1541,binary search tree,二元搜尋樹；二分搜尋樹,二叉查找樹 ,,
1542,binary semaphore,二進制旗號,,,
1543,binary sequence,二進制序列,,,
1544,binary serial signalling rate,二進制串聯信號傳輸速率,,,
1545,binary signal,二進制信號,,,
1546,binary signaling,二進制發信號,,,
1547,binary sort tree,二元排序樹,二叉排序樹 ,,
1548,binary standard numeric representation,二進制標準數字表示法,,,
1549,binary state variable,雙態變數,,,
1550,binary storage,二進制儲存器,,,
1551,binary storage tree,二元儲存樹,,,
1552,binary string,二進制串,,,
1553,binary subtract,二進制減,,,
1554,binary subtraction,二進制減法,,,
1555,binary syllabification,雙拼,雙拼 ,,
1556,binary symbol,二進制符號,,,
1557,binary symmetric,二元對稱,,,
1558,binary symmetric channel	,二元對稱通道,,,
1559,binary symmetric dependent channel	,二元對稱相依通道,,,
1560,binary symmetric function,二元對稱函數,,,
1561,binary symmetric source,二元對稱源,,,
1562,binary synchronous,二進制同步,,,
1563,binary synchronous adapter	,二元同步轉接器,,,
1564,binary synchronous communication criterion,二進制同步通訊準則,,,
1565,binary synchronous communication protocol,二進制同步通訊協定,,,
1566,binary synchronous communication	,二進制同步通訊,,,
1567,binary synchronous communications adapter	,二進制同步通訊配接器,,,
1568,binary synchronous communications controller	,二進制同步通訊控制器,,,
1569,binary synchronous ROM,二進同步唯讀記憶體,,,
1570,binary synchronous transmission,二進制同步傳輸,,,
1571,binary system,二進制系統,二進制 ,,
1572,binary to analog converter,二進制至類比轉換器,,,
1573,binary to decimal conversion,二至十進制轉換,,,
1574,binary to decimal	,二至十進制；二進制至十進制轉換；二進制至十進制,,,
1575,binary traversal,二元遍歷,,,
1576,binary tree,二元樹,二叉樹 ,,
1577,binary tree architecture,二元樹架構,,,
1578,binary tree processor network,二元樹處理機網路,,,
1579,binary tree search,二元樹搜尋,,,
1580,binary tree sort,二元樹排序,,,
1581,binary tree structure,二元樹結構,,,
1582,binary tree traversal,二元樹遍歷,,,
1583,binary tree type,二元樹型,,,
1584,binary trigger,二元觸發器,,,
1585,binary unit,二進制單元,,,
1586,binary unit-distance code,二進制單元距離碼,,,
1587,binary variable,二進制變數,,,
1588,binary vector,二進制向量,,,
1589,binary weighted ramp generation,加權二進制斜坡產生,,,
1590,binary word,二進制字,,,
1591,binary zero,二進制零,,,
1592,binary	,二進制；二進數,,,
1593,binary-to-hexadecimal conversion,二進制轉為十六進制,,,
1594,binary-to-octal conversion,二進制轉為十進制,,,
1595,binaural,立體聲,,,
1596,bind,連結；結合,裝訂,,
1597,bind command,連結命令,,,
1598,bind image,連結影像,,,
1599,bind image table,連結影像表,,,
1600,bind session request,連結對話請求,,,
1601,bind to set,連結設定,,,
1602,binder,連結程式,,,
1603,binder group,連結組,,,
1604,binder hole card,有裝訂孔卡片,,,
1605,binder holes,裝訂孔,,,
1606,binding,連結,綁定 ,,
1607,binding item,連結項,,,
1608,binding number,連結數,,,
1609,binding occurrence,連結出理,,,
1610,binding post,連結桿,,,
1611,binding process,連結過程,,,
1612,binding time,連結時間,,,
1613,binding	,連結,,,
1614,binistor,四層半導體開關管,,,
1615,binocular imaging,雙目成像,雙目成像 ,,
1616,binomial,二項式,,,
1617,binomial coefficient,二項式係數,,,
1618,binomial distribution,二項式分佈,,,
1619,binomial formula,二項式公式,,,
1620,binomial formula generalized,廣義二項式公式,,,
1621,binomial test,二項式測試,,,
1622,binomial theorem,二項式定理,,,
1623,bioastrophysics,天體生物物理學,,,
1624,biocodes,生命資訊資料庫,,,
1625,biocomputer,生物計算機,生物計算機 ,,
1626,biocomputer statistics	,生物計算機統計學,,,
1627,biocontrol system,生物控制系統,,,
1628,biocybernetics,生物控制論,,,
1629,biodemography,生態統計學,,,
1630,biodynamics,生物動力學,,,
1631,bioelectronics,生物電子學,,,
1632,bioenergetics,生物能量學,,,
1633,bioengineering,生物工程學,,,
1634,bioergonomics,生物功效學,,,
1635,bio-feedback,生物回饋,,,
1636,biological abstracts	,生物學文摘,,,
1637,biological analogy,生物類推,,,
1638,biological computer laboratory	,生物計算機實驗室,,,
1639,biological information processing organization,生物資訊處理組織,,,
1640,biological pattern recognition,生物圖型識別,,,
1641,biological science communications project	,生物科學通訊專案,,,
1642,biological statistics,生物統計學,,,
1643,biological system,生物系統,,,
1644,biological telemetry,生物信息遙測技術,,,
1645,biomathematics,生物數學,,,
1646,BIOMED,BIOMED統計計算套裝軟體,,,
1647,biomedical analog signal processor	,生物醫學類比信號處理機,,,
1648,biomedical computing technology information center,生物醫學計算技術資訊中心,,,
1649,biomedical data ,生物醫學資料（統計套裝軟體）,,,
1650,biomedical data	,生物醫學資料（統計套裝軟體）,,,
1651,biomedical program,生物醫學程式,,,
1652,biometric,生物統計,生物測定 ,,
1653,biometric computer service inc.	,生物統計計算機服務公司,,,
1654,biometric security devices,生物統計保全裝置,,,
1655,bionic computer,仿生計算機,,,
1656,bionic system,仿生系統,,,
1657,bionics,仿生學,,,
1658,biophysical society,生物物理學會,,,
1659,Biophysical Society	,生物物理學會,,,
1660,biophysics,生物物理學,,,
1661,biorobot,生物機器人,,,
1662,bi-orthogonal wavelet transformation,雙正交小波變換,雙正交小波變換 ,,
1663,biorthogonality relation,雙正交關係,,,
1664,BIOS,基本輸出入系統,基本輸入輸出系統 ,,
1665,BIOS interrupt,基本輸入輸出系統中斷,,,
1666,bioscience,生物科學,,,
1667,biosensor,生物傳感器,,,
1668,BIOSIS previews,生命科學資訊預測資料庫,,,
1669,biostatistics,生物統計學,,,
1670,biosystem,生物系統,,,
1671,biotechnology,生物工程學,,,
1672,biotelemetry system,生物遙測系統,,,
1673,biotron,高跨導孿生管,,,
1674,Biot-Savart's law,貝奧－薩瓦特定律,,,
1675,bipartite graph,偶圖,二分圖 ,,
1676,biphase coding,雙相編碼,,,
1677,biphase level coding,雙相位準編碼,,,
1678,biphase level	,雙相電平,,,
1679,biphase mark coding,雙相標示編碼,,,
1680,biphase mark	,雙相標示；雙相標記,,,
1681,biphase modulation,雙相調變,,,
1682,biphase recording,雙相制記錄,,,
1683,biphase shift keying	,雙相移位按鍵,,,
1684,biphase signaling,雙相發信號,,,
1685,biphase space	,雙相空間,,,
1686,bipolar,雙極,,,
1687,bipolar bit,雙極（信息）位元,,,
1688,bipolar bit-slice microcomputer,雙極型位元片微電腦,,,
1689,bipolar circuit,雙極型電路,,,
1690,bipolar code,雙極型碼,,,
1691,bipolar code with zero extraction,零萃取雙極型碼,,,
1692,bipolar coding,雙極型編碼,,,
1693,bipolar combined with MOSFET	,雙極組合型金氧半導體場效電晶體,,,
1694,bipolar computer element,雙極型電腦元件,,,
1695,bipolar CPU slice,雙極（型）中央處理機片,,,
1696,bipolar decoder,雙極解碼器,,,
1697,bipolar device,雙極型裝置,,,
1698,bipolar fabrication,雙極型加工,,,
1699,bipolar flipflop,雙極半導體正反器,,,
1700,bipolar IC technology,雙極IC技術,,,
1701,bipolar insulated gate field effect transistor	,雙極絕緣閘欄效應電晶體,,,
1702,bipolar integrated circuit,雙極積體電路,,,
1703,bipolar logic gate,雙極型邏輯閘,,,
1704,bipolar logic integrated circuit,雙極型邏輯積體電路,,,
1705,bipolar LSI microcomputer chip,雙極大型積體微電腦晶片,,,
1706,bipolar LSI microprocessor,雙極大型積體微處理機,,,
1707,bipolar mask bus,雙極型遮罩匯流排,,,
1708,bipolar memory,雙極記憶體,雙極存儲器 ,,
1709,bipolar memory cell,雙極記憶體單元,,,
1710,bipolar memory device,雙極記憶體裝置,,,
1711,bipolar microcomputer element,雙極微電腦元件,,,
1712,bipolar microcontroller,雙極微控器,,,
1713,bipolar microprocessor slice,雙極型微處理機片,,,
1714,bipolar microprogram control unit,雙極微程式控制單元,,,
1715,bipolar monolithic memory cell,雙極單石記憶格,,,
1716,bipolar PROM,雙極型PROM；可程式唯讀記憶體,,,
1717,bipolar pulse,雙極性脈衝,,,
1718,bipolar RAM,雙極型RAM；雙極型隨機存取記憶體,,,
1719,bipolar read only memory	,雙極唯讀記憶體,,,
1720,bipolar ROM,雙極唯讀記憶體,,,
1721,bipolar Schottky technology,雙極型肖特基技術,,,
1722,bipolar semiconductor,雙極型半導體,,,
1723,bipolar shift register,雙極型移位暫存器,,,
1724,bipolar signal,雙極信號,,,
1725,bipolar signaling,雙極發信號,,,
1726,bipolar slice IC processor,雙極片積體電路處理機,,,
1727,bipolar structure,雙極結構,,,
1728,bipolar system development set,雙極系統開發集,,,
1729,bipolar technology,雙極技術,,,
1730,bipolar transistor,雙極電晶體,,,
1731,bipolar transmission,雙極性傳輸,,,
1732,bipolar violation,雙極違規,,,
1733,bipolarity,雙極性,,,
1734,biprocessor configuration,雙處理機組態,,,
1735,biquinary,二五進制,,,
1736,biquinary checking code,二五進制檢查碼,,,
1737,biquinary code,二五進制碼；二進五碼,,,
1738,biquinary coded decimal number,二五進制編碼十進數,,,
1739,biquinary notation,二五進制記法,,,
1740,biquinary number,二五進制數,,,
1741,biquinary number notation,二五進制數記法,,,
1742,biquinary number representation,二五進制數表示法,,,
1743,biquinary representation,二五進制表示（法）,,,
1744,biquinary scaler,二五進制計數器,,,
1745,biquinary system,二五進制系統,,,
1746,birefringence,雙折射,,,
1747,birefringent,雙折射的,,,
1748,Birmingham standard wire gauge,伯明翰標準線規,,,
1749,birth and death process,生死過程,,,
1750,birthday attack,生日攻擊,生日攻擊 ,,
1751,birthday paradox,生日悖論,,,
1752,birth-death process,生死過程,,,
1753,birth-death system,生死系統,,,
1754,birth-death type,生死類型,,,
1755,B-ISDN,寬頻整合服務數位網路,寬帶綜合業務數字網, *B-ISDN網 ,,
1756,bisect,平分；對分,,,
1757,bisection method,對分法,,,
1758,bisection technique,平分技術,,,
1759,bisection theorem,平分定理,,,
1760,bisector,平分線,,,
1761,BIST,內建式自我測試,內建自測試,,
1762,bistability,雙穩性,,,
1763,bistable,雙穩的,,,
1764,bistable (trigger) circuit,雙穩態（觸發）電路,,,
1765,bistable circuit,雙穩態電路,,,
1766,bistable component,雙穩組件,,,
1767,bistable device,雙穩裝置,,,
1768,bistable element,雙穩元件,,,
1769,bistable flipflop,雙穩態正反器,,,
1770,bistable multivibrator,雙穩複振器,,,
1771,bistable trigger circuit,雙穩觸發電路,雙穩觸發電路 ,,
1772,bisync,雙同步的,,,
1773,bisynch pass through	,雙同步通過,,,
1774,bisynchronous batch terminal,雙同步批次終端,,,
1775,bisynchronous communication adapter,雙同步通訊配接器,,,
1776,bisynchronous communications adapter	,隻同步通訊轉接器,,,
1777,bit,位元；比,[二進制﹞位, *比特 ,,
1778,bit accumulator,位元累加器,,,
1779,bit and symbol timing,位元與符號計時,,,
1780,bit architecture,位元架構,,,
1781,bit array,位元陣列,,,
1782,bit attribute,位元屬性,,,
1783,bit bender,二進制迷；計算機業餘愛好者,,,
1784,bit block,位元塊,,,
1785,bit block of transfer,轉移位元塊,,,
1786,bit block transfer	,位元塊傳送,,,
1787,bit bumming,位元閒置,,,
1788,bit burst,位元猝發,,,
1789,bit bus,位元匯流排,,,
1790,bit byte,位元組,,,
1791,bit cell,位元格,,,
1792,bit changer,位元變換器,,,
1793,bit check,位元核對,,,
1794,bit class,位元類別,,,
1795,bit clear,位元清除,,,
1796,bit clock,位元時鐘,,,
1797,bit code,位元碼,,,
1798,bit combination,位元組合,,,
1799,bit commitment,位元交付,位提交 ,,
1800,bit comparator,位元比較器,,,
1801,bit compare,按位元比較,,,
1802,bit complement,位元補數,,,
1803,bit configuration,位元組態,,,
1804,bit control block	,位元控制塊,,,
1805,bit control word	,位元控制字,,,
1806,bit count function,位元計數功能,,,
1807,bit crowding,位元擁擠,,,
1808,bit data transfer rate,位元資料傳送速率,,,
1809,bit data type,位元資料類型,,,
1810,bit density	,位元密度,位密度,,
1811,bit drive,位元驅動,位驅動 ,,
1812,bit driver,位元驅動器,,,
1813,bit drop in,位元偶入,,,
1814,bit dump device,位元傾印裝置,,,
1815,bit error,位元錯誤,,,
1816,bit error rate,位元錯誤率；位元誤碼率,位誤差率 ,,
1817,bit error rate test	,位元誤碼率測試,,,
1818,bit error rate tester	,位元誤碼率測試器,,,
1819,bit extraction,位元萃取,,,
1820,bit field,位元欄,,,
1821,bit field manipulation,位元欄調處,,,
1822,bit format,位元格式,,,
1823,bit function,位元函數,,,
1824,bit grinding,位元析取,,,
1825,bit image,位元影像,,,
1826,bit interleaving,位元交插,,,
1827,bit interval,位元間隔,,,
1828,bit level,位元等級,,,
1829,bit level linear recurrence,位元等級線性遞迴,,,
1830,bit line,位元線,,,
1831,bit list,位元串列,,,
1832,bit literal,位元文字,,,
1833,bit location,位元位置,,,
1834,bit loss,位元損失,,,
1835,bit machine,位元計算機,,,
1836,bit manipulation,位元調處,,,
1837,bit manipulation intrinsic function,位元調處內在函數,,,
1838,bit manipulation subroutine,位元調處次常式,,,
1839,bit mapping,位元對映,,,
1840,bit mask,位元遮罩,,,
1841,bit matrice,位元矩陣,,,
1842,bit matrix,位元矩陣,,,
1843,bit memory organization,位元記憶體組織,,,
1844,bit move subroutine,位元移動次常式,,,
1845,bit name,位元名,,,
1846,bit nibble,位元尼,,,
1847,bit of information,資訊位元,,,
1848,bit organized memory,位元組織記憶體,,,
1849,bit oriented,位元導向,,,
1850,bit oriented data protocol,位元導向資料協定,,,
1851,bit oriented memory,位元導向記憶體,,,
1852,bit oriented procedure,位元導向程序,,,
1853,bit oriented transmission,位元導向傳輸,,,
1854,bit packing,位元包裝,,,
1855,bit packing density,位元縮緊密度,,,
1856,bit pair,位元對,,,
1857,bit parallel,位元平行,,,
1858,bit parity,位元奇偶,,,
1859,bit pattern,位元型樣,,,
1860,bit plane,位元平面,,,
1861,bit plane coding,位元平面編碼,,,
1862,bit port,位元埠,,,
1863,bit position,位元位置,,,
1864,bit pulse crowding,位元脈衝擁擠,位脈沖擁擠 ,,
1865,bit rate,位元率,,,
1866,bit reduction,位元縮減,,,
1867,bit reduction factor,位元縮減因數,,,
1868,bit register,位元暫存器,,,
1869,bit reversal,位元反轉,,,
1870,bit scattering,位元散射,,,
1871,bit sequence,位元序列,,,
1872,bit sequence independence,位元序列獨立性,,,
1873,bit serial,位元串列,,,
1874,bit serial format,位元串列格式,,,
1875,bit serial link	,位元串列鏈接,,,
1876,bit set,位元集合,,,
1877,bit shift,位元移位,,,
1878,bit shift compensation,位元移位補償,,,
1879,bit sign,位元記號,,,
1880,bit significance,位元有效值,,,
1881,bit significant controller address	,位元有效控制器位址,,,
1882,bit significant device address,位元有效裝置位址,,,
1883,bit significant device addresses,位元有效裝置位址,,,
1884,bit site,位元位置,,,
1885,bit slice,位元片,,,
1886,bit slice architecture,位元片架構,,,
1887,bit slice central processing element,位元片式中央處理元件,,,
1888,bit slice processor,位元片處理器,,,
1889,bit slice technique,位元片技術,,,
1890,bit speed,位元速率,,,
1891,bit status,位元狀態,,,
1892,bit status field,位元狀態欄,,,
1893,bit status register,位元狀態暫存器,,,
1894,bit stealing,位元竊用,,,
1895,bit stream,位元流,,,
1896,bit stream transmission,位元流傳輸,,,
1897,bit string,位元串,,,
1898,bit string constants,位元串常數,,,
1899,bit string data,位元串資料,,,
1900,bit string error,位元串錯誤,,,
1901,bit string manipulation,位元串調處,,,
1902,bit string operation,位元串運算,,,
1903,bit string operator,位元串運算子,,,
1904,bit string pattern recognition,位元串圖型識別,,,
1905,bit string pulse,位元串脈衝,,,
1906,bit string register,位元串暫存器,,,
1907,bit string representation of set,集合的位元串表示法,,,
1908,bit strip,位元帶,,,
1909,bit switch,位元開關,,,
1910,bit symbol,位元符號,,,
1911,bit synchronization,位元同步,,,
1912,bit time,位元時間,,,
1913,bit timing recovery	,位元計時恢復,,,
1914,bit track,位元軌,,,
1915,bit traffic,位元流量,,,
1916,bit transfer rate,位元傳送率,,,
1917,bit transparent transmission,位元透通式傳輸,,,
1918,bit vector,位元向量,,,
1919,bit wide,位元寬,,,
1920,bit width,位元寬度,,,
1921,bit word,位元字,,,
1922,bit zone,位元區域,,,
1923,bit/second,位元／秒,,,
1924,bit-by-bit,逐位,,,
1925,bit-by-bit control,逐位控制,,,
1926,bit-by-bit execution,逐位執行,,,
1927,bit-by-bit memory,逐位記憶體,,,
1928,bit-by-bit memory type,逐位記憶體類型,,,
1929,bit-by-bit optical memory,逐位光記憶體,,,
1930,bit-by-bit register display,逐位暫存器顯示,,,
1931,bite,侵蝕,,,
1932,biternary,雙三進制,,,
1933,biternary code,雙三進制碼,,,
1934,bit-identify,位元識別,位標識 ,,
1935,bitmap,位元映像,位圖 ,,
1936,bitmap data,位元映像資料,,,
1937,bitmap editor,位元映像編輯器,,,
1938,bitmap font,位元圖字型,,,
1939,bitmap protocol,位元映像協定,,,
1940,bit-mapped display,位元映射顯示,,,
1941,bit-mapped font,位元映射字形,,,
1942,bit-mapped graphics,位元映射圖形,,,
1943,bit-mapped images,位元映射影像,,,
1944,bitonic merging algorithm,雙基反合併演算法,,,
1945,bit-oriented protocol,位元導向協定,面向比特協議 ,,
1946,bit-parallel logical instruction,位元平行邏輯指令,,,
1947,bitplane,位元平面,位平面 ,,
1948,bit-reversed order,倒位元次序,,,
1949,bits per centimeter	,每公分位元數,,,
1950,bits per inch	,每英吋位元數,位每英寸,,
1951,bits per millimeter	,每毫米位元數；位元／毫米,,,
1952,bits per minute	,每分鐘位元數；位元／分,,,
1953,bits per pixel,每像素位元數,,,
1954,bits per second	,每秒位元數,位每秒, *比特每秒,,
1955,bits-denotation,位元標誌,,,
1956,bit-sense line,位元感測線,,,
1957,bit-serial adder,位元串列加法器,,,
1958,bit-serial arithmetic,位元串列算術,,,
1959,bit-serial associative processor,位元串列相聯處理機,,,
1960,bit-serial bus,位元串列匯流排,,,
1961,bit-serial common carrier,位元串列公用載波,,,
1962,bit-serial communication,位元串列通信,,,
1963,bit-serial data stream,位元串列資料流,,,
1964,bit-serial processor,位元串列處理機,,,
1965,bit-slice access,位元片存取,,,
1966,bit-slice computer,位元片計算機,位片計算機 ,,
1967,bit-slice direction,位元片方向,,,
1968,bit-slice microcontroller,位元片微控器,,,
1969,bit-slice microprocessor,位元片微處理機,,,
1970,bit-slice organization,位元片組織,,,
1971,bit-slice processing,位元片處理,,,
1972,bit-slice store,位元片儲存器,,,
1973,bits-pattern,位元型樣,,,
1974,bitwise,按位元,,,
1975,bitwise AND operator,按位元與運算子,,,
1976,bitwise exclusive OR operator,按位元互斥或運算子,,,
1977,bitwise inclusive OR operator,按位元包含或運算子,,,
1978,bitwise operation,按位元運算,,,
1979,bitwise operator,按位元運算子,,,
