編號,原文,臺灣用語,大陸用語,其他用語,
1406,end readout,最終讀出,,,
1407,end record,結束記錄,,,
1408,end record marker,結束記錄標誌,,,
1409,end record number,結束記錄號碼,,,
1410,end statement,結束敘述,,,
1411,end symbol,結束符號,,,
1412,end system,端系統招呼,端系統 ,,
1413,end test file,結束測試檔案,,,
1414,end time,結束時間,,,
1415,end to end,端對端,,,
1416,end to end acknowledgement,端對端應答,,,
1417,end to end checksum,端對端核對和,,,
1418,end to end circuits,端對端電路,,,
1419,end to end communication,端對端通信,,,
1420,end to end control,端對端控制,,,
1421,end to end control layer,端對端控制層,,,
1422,end to end encryption,端對端加密,,,
1423,end to end flow control,端對端流量控制,,,
1424,end to end path,端對端路徑,,,
1425,end to end protocol,端對端協定,,,
1426,end to end responsibility,端對端回應性,,,
1427,end to end search time,搜尋時間,,,
1428,end to end service,端對端服務,,,
1429,end to end session,端對端對話,,,
1430,end to end signaling,端對端發信號,,,
1431,end to end system,端對端系統,,,
1432,end to end test,端對端測試,,,
1433,end to end transport layer,端對端傳送層,,,
1434,end trailing,尾端,,,
1435,end transaction key,結束異動鍵,,,
1436,end translation time indicator,結束翻譯時間指示器,,,
1437,end use device,端點使用裝置,,,
1438,end user application,使用者應用,,,
1439,end user computing,使用者計算,,,
1440,end user device,裝置使用者,,,
1441,end user facility task group,使用者設施任務組,,,
1442,end user facility,使用者設施,,,
1443,end user language,使用者語言,,,
1444,end user management,使用者管理,,,
1445,end user module,使用者模組,,,
1446,end user processor,使用者處理機,,,
1447,end user programming,終端用戶程式設計,最終用戶編程 ,,
1448,end user,終端用戶；最終用戶,,,
1449,end value,端值,,,
1450,end vertex,端頂點,,,
1451,end view,側視圖,,,
1452,end wafer,末端片,,,
1453,end warning area,終端警告區,,,
1454,end warning marker,終端警告標誌,,,
1455,end-around borrow,循環借位；端迴借位,循環借位 ,,
1456,end-around carry,端迴進位,循環進位 ,,
1457,end-around shift,端迴進位移位,循環移位 ,,
1458,end-bracket indicator,括號結束指示器,,,
1459,end-effector,末端執行器,末端器 ,,
1460,end-error exception,終端錯誤異常,,,
1461,ENDFILE statement,檔案結束敘述,,,
1462,end-finish,端結束,,,
1463,ending,結束,,,
1464,ending balance,期末結餘,,,
1465,ending character,結束字元,,,
1466,ending file,結束檔案,,,
1467,ending file label,結束檔案標號,,,
1468,ending flag,結束旗標,,,
1469,ending inventory,結束庫存,,,
1470,ending inventory stock status,結束庫存狀態,,,
1471,ending message,結束訊息,,,
1472,ending statement,結束敘述,,,
1473,ending symbol,結束符號,,,
1474,ending tape label,結束磁帶標號,,,
1475,ending tape,結束磁帶,,,
1476,ending-frame delimiter,結束框架定界符,幀尾定界符 ,,
1477,endless,無限；循環,,,
1478,endless data,循環資料,,,
1479,endless data recorder,循環資料記錄器,,,
1480,endless loop,循環迴路,,,
1481,endless loop cartridge,循環迴路匣,,,
1482,endless loop cartridge tape,循環迴路匣磁帶,環形盒式磁帶 ,,
1483,endless master tape,循環主帶,,,
1484,endless program,循環程式,,,
1485,endless tape,循環帶,,,
1486,endmarker,端記號,端記號 ,,
1487,endnote,尾註,,,
1488,end-of-tape marker,磁帶結束標誌,磁帶尾標 ,,
1489,endogenous variable,內生變數,,,
1490,endomorphic system,自同態系統,,,
1491,endomorphism,自同態,,,
1492,endomorphism semigroup,自同態半群,,,
1493,endorser,印記簽署；背書器,,,
1494,endpoint,端點,端點 ,,
1495,end-reply packet,端答覆小包,,,
1496,end-to-end encryption,端對端加密,端端加密 ,,
1497,end-to-end key,端對端密鑰,端端密鑰 ,,
1498,end-to-end transfer,端對端傳送,端對端傳送 ,,
1499,endurance,耐久；持續,,,
1500,endurance limit,持續極限,,,
1501,endwise feed,末端向前饋送,,,
1502,energize,通電；激發,,,
1503,energized network,被激發網路,,,
1504,energizing circuit,激勵電路,,,
1505,energy,能量,,,
1506,energy band,能帶,,,
1507,energy level,能階,,,
1508,energy level diagram,能階圖,,,
1509,energy management analog computer,能量管理類比計算機,,,
1510,energy research and development administration,能源研究和開發局,,,
1511,enforced circularity,強制循環,,,
1512,engage,占線；占用；接合,,,
1513,engaged condition,占線情況,,,
1514,engaged line,忙線；占用線,,,
1515,engaged position,占用位置,,,
1516,engaged signal,占線信號,,,
1517,engaged signaling,接合發信號,,,
1518,engaged test,占線測試,,,
1519,engaged tone,占線音調,,,
1520,engagement clip,接線夾,,,
1521,engaging force contact,插入接觸力,,,
1522,engine,機；引擎；發動機,,,
1523,engineer,工程師,,,
1524,engineered capacity,工程容量；工程能力,,,
1525,engineering,工程,,,
1526,engineering and production data control,工程與生產資料控制,,,
1527,engineering bill,工程帳單,,,
1528,engineering change log,工程變更日誌,,,
1529,engineering change plane,工程修改層,,,
1530,engineering change,工程變更,,,
1531,engineering channel circuit,工程通道電路,,,
1532,engineering circuit multiplex set,工程電路多工集,,,
1533,engineering command,工程命令,,,
1534,engineering communication,工程通訊,,,
1535,engineering compromise,工程折衷,,,
1536,engineering database,工程資料庫,工程數據庫 ,,
1537,engineering development,工程開發,,,
1538,engineering discipline,工程紀律,,,
1539,engineering drawing,工程製圖,工程圖 ,,
1540,engineering drawing number,工程製圖號碼,,,
1541,engineering education,工程教育,,,
1542,engineering effort,工程工作量,,,
1543,engineering graphic system,工程圖形系統,,,
1544,engineering improvement time,工程改進時間,,,
1545,engineering index,工程索引,,,
1546,engineering information retrieval,工程資訊檢索,,,
1547,engineering instruction,工程指令,,,
1548,engineering logic diagram,工程邏輯圖,,,
1549,engineering management,工程管理,,,
1550,engineering management information technique,工程管理資訊技術,,,
1551,engineering manager work stations,工程經理工作站,,,
1552,engineering measures,工程量測,,,
1553,engineering path,工程路徑,,,
1554,engineering philosophy,工程哲理,,,
1555,engineering reliability,工程可靠性,,,
1556,engineering requirement,工程需求,,,
1557,engineering signal processor,工程信號處理機,,,
1558,engineering support system,工程支援系統,,,
1559,engineering system,工程系統,,,
1560,engineering test panel,工程測試面板,,,
1561,engineering time,工程時間,,,
1562,engineering work order,工程工作次序,,,
1563,engineering work station,工程工作站,,,
1564,English like language,類英文語言,,,
1565,English like procedure call,類英語程序呼叫,,,
1566,English like statement,類英語式敘述,,,
1567,English-understanding system,英語理解系統,,,
1568,enhance,增強,,,
1569,enhanced background,增強型背景,,,
1570,enhanced expanded memory specification,增強擴充記憶體規格,,,
1571,enhanced graphics,增強型圖形,,,
1572,enhanced graphics adapter,增強型圖形配接器；增強型繪圖介面卡,增強[彩色]圖形適配器 ,,
1573,enhanced graphics module,增強型圖形模組,,,
1574,enhanced industry standard architecture,增強工業標準架構,,,
1575,enhanced non-return-to-zero change on one,增強的逢1變化不歸零,,,
1576,enhanced non-return-to-zero,增強的不歸零,,,
1577,enhanced private switched communications service,增強型專用交換通訊服務,,,
1578,enhanced services,增強型服務,,,
1579,enhanced small device interface,增強型小型裝置介面,增強型小設備接口, *ESDI接口 ,,
1580,enhanced small disk interface,增強型小型磁碟介面,,,
1581,enhanced trajectory control,增強型軌跡控制,,,
1582,enhancement,增強,,,
1583,enhancement device,增強型裝置,,,
1584,enhancement mode,增強模式,,,
1585,enhancement mode field effect transistor,增強模式場效應電晶體,,,
1586,enhancement MOS device,增強型金氧半導體裝置,,,
1587,enhancement MOS,增強型金氧半導體,,,
1588,enhancement type,增強型,,,
1589,enlarge,放大,,,
1590,enlarge view,放大視野,,,
1591,enlarged display,放大顯示器,,,
1592,enlargement,放大,,,
1593,enlarger printer,放大列印機,,,
1594,enlogy,賦邏輯,賦邏輯[論] ,,
1595,ENQ sequence,詢問順序,,,
1596,enquad,對開空格；半方空鉛,,,
1597,enqueue,進入佇列,,,
1598,enquiry,詢問,,,
1599,enquiry character,詢問字元,,,
1600,enquiry control character,詢問控制字元,,,
1601,enquiry station,詢問站,查詢站,,
1602,enquiry system,詢問系統,,,
1603,enquiry terminal system,詢問終端系統,,,
1604,enquiry/response processing,詢問／回應處理,,,
1605,enquiry-clause,詢問子句,,,
1606,enquiry-response system,詢答系統,,,
1607,enroll,登記,,,
1608,ensemble,總體,,,
1609,ensemble average,總體平均值,,,
1610,ensure,保證,,,
1611,enter,進入；輸入,,,
1612,enter action,輸入動作,,,
1613,enter context command,輸入上下文命令,,,
1614,enter counter,輸入計數器,,,
1615,enter data,輸入資料,輸入(數據),,
1616,enter drive,輸入驅動機,,,
1617,enter head,輸入磁頭,,,
1618,enter inquiry mode,輸入詢問模式,,,
1619,enter instruction,輸入指令,,,
1620,enter key,輸入鍵,,,
1621,enter key request,輸入鍵請求,,,
1622,ENTER macro,輸入巨集（指令）,,,
1623,enter message,輸入訊息,,,
1624,enter mode,輸入模,,,
1625,enter operator,輸入運算子,,,
1626,enter password,輸入通行碼,,,
1627,enter point,輸入點,,,
1628,enter sequence iteration,輸入序列疊代,,,
1629,enter statement,輸入敘述,,,
1630,enter text,輸入本文,,,
1631,enter track,輸入磁軌,,,
1632,entered block,已輸入塊,,,
1633,entered transaction statistics,已輸入異動統計,,,
1634,enter-point,輸入點,入點 ,,
1635,enterprise,企業,,,
1636,enterprise data,企業資料,,,
1637,enterprise Java bean,企業Java Bean,企業Java組件 ,,
1638,enterprise management,企業管理,,,
1639,enterprise management architecture,企業管理架構,,,
1640,enterprise model,企業模型,企業模型 ,,
1641,enterprise network,企業網路,企業網 ,,
1642,enterprise number,企業號碼,,,
1643,enterprise resource planning,企業資源規劃,企業資源規划 ,,
1644,enterprise schema,企業綱目,,,
1645,enterprise system architecture,企業系統架構,,,
1646,enterprise system connection,企業系統連接,,,
1647,entire function,整體函數,,,
1648,entire variable,整體變數,,,
1649,entity,實體；實質,實體 ,,
1650,entity analysis,實體分析,,,
1651,entity attribute,實體屬性,,,
1652,entity authentication,實體鑑別,實體鑒別 ,,
1653,entity description,實體描述,,,
1654,entity identifier,實體識別符,,,
1655,entity integrity,實體完整性,實體完整性 ,,
1656,entity integrity constraint,實體完整性約束,,,
1657,entity metadata,實體元數據,,,
1658,entity model,實體模型,,,
1659,entity name,實體名稱,,,
1660,entity name set,實體名集,,,
1661,entity occurrence,實體出現,,,
1662,entity record,實體記錄,,,
1663,entity record set,實體記錄集,,,
1664,entity relation diagram,實體關係圖,,,
1665,entity relationship,實體關係,,,
1666,entity relationship approach,實體關係方式,,,
1667,entity relationship concept,實體關係概念,,,
1668,entity relationship data model,實體關係資料模型,,,
1669,entity relationship diagram,實體關係圖,,,
1670,entity relationship mode,實體關係模式,,,
1671,entity relationship model,實體關係模型,,,
1672,entity set,實體集,,,
1673,entity set model,實體集模型,,,
1674,entity type,實體類型,,,
1675,entity-relationship diagram,實體關係圖,實體聯系圖 ,,
1676,entrance,入口,,,
1677,entrance cable,入口電纜,,,
1678,entrance location,入口位置,,,
1679,entrance point,入口點,,,
1680,entrance symbol,入口符號,,,
1681,entrap,誘捕；使陷入陷阱,,,
1682,entropy,熵,熵 ,,
1683,entropy coding,熵編碼,熵編碼 ,,
1684,entry,入口；分錄；項；登錄；入口點,,,
1685,entry address,登錄位址,,,
1686,entry association,項目結合,,,
1687,entry attribute,項目屬性,,,
1688,entry block,登錄塊,,,
1689,entry box,登錄箱,,,
1690,entry call,登錄呼叫,,,
1691,entry closed,登錄封閉,,,
1692,entry cluster,項目叢,,,
1693,entry condition,入口條件,,,
1694,entry constant,登錄常數,,,
1695,entry control,登錄控制,,,
1696,entry data,登錄資料,,,
1697,entry date,登錄日期,,,
1698,entry declaration,登錄宣告,,,
1699,entry deletion,項目刪除,,,
1700,entry descriptor,登錄描述符,,,
1701,entry expression,登錄表式,,,
1702,entry family,登錄族,,,
1703,entry form definition,登錄表格定義,,,
1704,entry form title,登錄表格標題,,,
1705,entry format,登錄格式,,,
1706,entry index,登錄索引,,,
1707,entry inhibited,禁止登錄,,,
1708,entry instruction,登錄指令,,,
1709,entry into force,生效,,,
1710,entry key,登錄鍵,,,
1711,entry keyboard,登錄鍵盤,,,
1712,ENTRY macro,進入巨集（指令）,,,
1713,ENTRY macro instruction,進入巨集指令,,,
1714,entry mode,登錄模式,,,
1715,entry mode program,登錄模式程式,,,
1716,entry monitor display,入口監控顯示器,,,
1717,entry monitoring system,入口監視系統,,,
1718,entry name,登錄名稱,,,
1719,entry name attribute,登錄名稱屬性,,,
1720,entry node,登錄節點,,,
1721,entry page,登錄頁,,,
1722,entry point access method,登錄點存取法,,,
1723,entry point address,登錄點位址,,,
1724,entry point control item,登錄點控制項,,,
1725,entry point symbol,登錄點符號,,,
1726,entry point table,登錄點表,,,
1727,entry point,登錄點；進口點；入口,,,
1728,entry position,登錄位置,,,
1729,entry program,登錄程式,,,
1730,entry query control console,登錄查詢控制台,,,
1731,entry queue,登錄佇列,,,
1732,entry representation specification,登錄表示規格,,,
1733,entry sequence,登錄順序,,,
1734,entry sequence data set,登錄順序資料集,,,
1735,entry sequence file,登錄順序檔案,,,
1736,entry sequenced data set,登錄依序資料集,,,
1737,entry specification,登錄規格,,,
1738,entry statement,登錄敘述,,,
1739,entry switch,登錄開關,,,
1740,entry symbol,登錄符號,,,
1741,entry system,登入系統；輸入系統,,,
1742,entry table,登錄表,,,
1743,entry time,登錄時間,,,
1744,entry time-sharing system,登錄分時系統,,,
1745,entry value,登錄值,,,
1746,entry variable,登錄變數,,,
1747,entry-sequenced file,依序登錄的檔案,,,
1748,enumerability,可數性,,,
1749,enumerable set,可枚舉集,,,
1750,enumerate,數；枚舉；列舉,,,
1751,enumerated type,枚舉型；列舉型,,,
1752,enumeration,枚舉；列舉,枚舉 ,,
1753,enumeration literals,列舉文字,,,
1754,enumeration method,列舉法,,,
1755,enumeration theorem,列舉定理,,,
1756,enumeration type,列舉類型,,,
1757,enumeration type declaration,列舉類型宣告,,,
1758,enumeration type definition,列舉類型定義,,,
1759,enumeration type input/output,列舉類型輸入輸出,,,
1760,enumeration type representation,列舉類型表示法,,,
1761,enumeration-I/O package,列舉輸入輸出套裝軟體,,,
1762,enumerative algorithm,列舉演算法,,,
1763,enumerative Bayesian algorithm,列舉貝氏演算法,,,
1764,enumerative classification,列舉分類,,,
1765,envelop curve,包絡曲線,,,
1766,envelope,包封,包封 ,,
1767,envelope delay,包封延遲,,,
1768,envelope detection,包封檢測,,,
1769,envelope detector,包封檢測器；波封檢測器,,,
1770,envelope power,包絡功率,,,
1771,envelope wide-scope,視頻示波器；包封寬帶示波器,,,
1772,envelope,包封；包絡,,,
1773,environment,環境,,,
1774,environment analog recording system,環境類比記錄系統,,,
1775,environment attribute,環境屬性,,,
1776,environment clause,環境子句,,,
1777,environment control system,環境控制系統,,,
1778,environment control table,環境控制表,環境控制表 ,,
1779,environment data bank,環境資料庫,,,
1780,environment data base,環境資料庫,,,
1781,environment description,環境描述,,,
1782,environment description statement,環境描述敘述,,,
1783,environment division,環境部門,,,
1784,environment engineering,環境工程,,,
1785,environment file,環境檔案,,,
1786,environment information on-line,環境資訊連線,,,
1787,environment mapping,環境對映,環境映射 ,,
1788,environment record,環境記錄,,,
1789,environment recording,環境記錄,,,
1790,environment simulation,環境模擬,,,
1791,environment software,環境軟體,,,
1792,environment symbol,環境符號,,,
1793,environmental condition,環境情況；環境條件,,,
1794,environmental control,環境控制,,,
1795,environmental data index,環境資料索引,,,
1796,environmental data network,環境數據網路,,,
1797,environmental description,環境描述,,,
1798,environmental file,環境檔案,,,
1799,environmental impact assessment,環境影響評估,,,
1800,environmental loss time,環境損失時間,,,
1801,environmental model,環境模型,,,
1802,environmental monitoring,環境監視,,,
1803,environmental recorder data set,環境記錄器資料集,,,
1804,environmental resource management applications,環境資源管理應用,,,
1805,environmental security,環境安全,,,
1806,environmental simulator,環境模擬器,,,
1807,environmental test,環境測試,,,
1808,EOD,隨選教育,教育點播 ,,
1809,EOF control character,檔尾控制字元,,,
1810,EOT marker,帶尾標誌,磁帶尾標;EOT標記,,
1811,EPI wafer,矽磊晶片,,,
1812,epilog,結尾,,,
1813,epilogue,結尾,,,
1814,episodic  memory,情節記憶,情景記憶 ,,
1815,epistemology,認識學,認識學 ,,
1816,epitaxial diffused method,外延擴散法,,,
1817,epitaxial film,外延膜,,,
1818,epitaxial growth,晶膜生長,,,
1819,epitaxial growth mesa transistor,外延生長台面式電晶體,,,
1820,epitaxial layer,外延層,,,
1821,epitaxial mesa transistor,外延台面電晶體,,,
1822,epitaxial passivated integrated circuit,外延鈍化積體電路,,,
1823,epitaxial planar technique,外延平面技術,,,
1824,epitaxial planar transistor,外延平面電晶體,,,
1825,epitaxial region,外延區域,,,
1826,epitaxial transistor,外延電晶體,,,
1827,epitaxy,外延；磊晶術；晶膜術,,,
1828,EPROM,電可抹除唯讀記憶體,電擦除可編程只讀存儲器 ,,
1829,EPROM,電可抹除唯讀記憶體,可擦[可]編程只讀存儲器 ,,
1830,EPS,電子出版系統,電子出版系統 ,,
1831,epsilon move,動作；移動,,,
1832,EPSS network,EPSS網路,,,
1833,equal,等；相等,,,
1834,equal gain combiner,等增益組合器,,,
1835,equal length code,等長碼,,,
1836,equal matrix language,等矩陣語言,,,
1837,equal symbol,相等符號,,,
1838,equality,相等；等式,,,
1839,equality gate,等式閘,,,
1840,equality operation,等式運算,,,
1841,equality operator,等式運算子,,,
1842,equality unit,同閘；等式裝置,,,
1843,equalization,等化；均衡,,,
1844,equalization network,均衡網路,,,
1845,equalize assignment,均衡任務指派,,,
1846,equalized assignment,均衡指定,,,
1847,equalizer,等化器；均衡器,均衡器 ,,
1848,equals function,相等功能；等於功能,,,
1849,equate operand spaces,相等運算元間隔,,,
1850,equation,方程式；方程,,,
1851,equation oriented simulation language,方程式導向模擬語言,,,
1852,equation solver,方程式解答器,,,
1853,equation statement,方程式敘述,,,
1854,equation system,方程式系統,等式系統 ,,
1855,equational language,方程式語言,,,
1856,equational logic,方程式邏輯,等式邏輯 ,,
1857,equijoin,等結合；等接,等聯結 ,,
1858,equi-join,等結合；等接,,,
1859,equilibrium,平衡,,,
1860,equilibrium distribution coefficient,平衡分配係數,,,
1861,equilibrium equation,平衡方程式,,,
1862,equilibrium probability,平衡機率,,,
1863,equipment,設備,,,
1864,equipment acceptance requirements and inspections,設備驗收需求與檢驗,,,
1865,equipment allowance revision program,設備容差修正程式,,,
1866,equipment characteristic file,設備特性檔案,,,
1867,equipment charge,設備計費,,,
1868,equipment check,設備核對,,,
1869,equipment clock,設備時鐘,,,
1870,equipment compatibility,設備相容性,,,
1871,equipment compiler system,設備編輯程式系統；設備編譯程式系統,,,
1872,equipment complex,設備複合,,,
1873,equipment component list,設備組件列表,,,
1874,equipment configuration control,設備組態控制,,,
1875,equipment conversion,設備轉換,,,
1876,equipment data form,設備資料形式,,,
1877,equipment delay-output,設備延遲輸出,,,
1878,equipment error,設備錯誤,,,
1879,equipment failure,設備故障,,,
1880,equipment identification,設備識別,,,
1881,equipment incomplete,設備不完全,,,
1882,equipment input,設備輸入,,,
1883,equipment installation and checkout,設備安裝與檢驗,,,
1884,equipment installation notice,設備安裝通知,,,
1885,equipment interface,設備介面,,,
1886,equipment intermodulation noise,設備互調變雜訊,,,
1887,equipment maintenance reporting system,設備維護報告系統,,,
1888,equipment misuse error,設備誤用錯誤,,,
1889,equipment mobility,設備移動性,,,
1890,equipment modification,設備修改,,,
1891,equipment modification list,設備修改列表,,,
1892,equipment operating procedure,設備操作程序,,,
1893,equipment operation control,設備操作控制,,,
1894,equipment oriented data format,設備導向資料格式,,,
1895,equipment output,設備輸出,,,
1896,equipment output port,設備輸出埠,,,
1897,equipment specification,設備規格,,,
1898,equipment specification and interface data sheets,設備規格與介面資料表,,,
1899,equipment statistical data card,設備統計資料卡,,,
1900,equipment under test,被測設備,,,
1901,equipment unit,設備單元,,,
1902,equipotent set,等價集合,,,
1903,equipotential surface,等位面,,,
1904,equitable life interpreter,合理壽命解譯器,,,
1905,equitable sharing,公平分享,,,
1906,equity,權益；公平,,,
1907,equivalence,等值；等價；等效,,,
1908,equivalence chain,等價鍊,,,
1909,equivalence class,等價類,,,
1910,equivalence declaration,等價宣告,,,
1911,equivalence element,等效元件,,,
1912,equivalence gate,等效閘,,,
1913,equivalence group,等價組,,,
1914,equivalence join,等價聯合,,,
1915,equivalence name,等價名稱,,,
1916,equivalence operation,等值運算,等價運算 ,,
1917,equivalence operator,等價運算子,,,
1918,equivalence problem,等價問題,等價問題 ,,
1919,equivalence problem of flowchart schema,流程圖網目的等價問題,,,
1920,equivalence problem of grammar,文法的等價問題,,,
1921,equivalence property,等價性質,,,
1922,equivalence queue,等價佇列,,,
1923,equivalence relation,等價關係,等價關系 ,,
1924,equivalence statement,等價敘述,,,
1925,equivalence string,等值字串,,,
1926,equivalence-defining statement,等價定義敘述,,,
1927,equivalent,等效；等價；當量,,,
1928,equivalent access time,等效存取時間,,,
1929,equivalent bandwidth,等價頻寬,,,
1930,equivalent binary content,等價二進制內容,,,
1931,equivalent binary digit-factor,等效二進制數位因子,,,
1932,equivalent binary digits,等價二進制數位,,,
1933,equivalent binary weight,等價二進制加權,,,
1934,equivalent bit rate,等效位元率,,,
1935,equivalent chain,等價鍊接,,,
1936,equivalent circuit,等效電路,,,
1937,equivalent circuit model,等效電路模型,,,
1938,equivalent class,等價類,,,
1939,equivalent codes,等效碼,,,
1940,equivalent compiler,等效編譯器,,,
1941,equivalent configuration,等效組態,,,
1942,equivalent equation,等效方程式,,,
1943,equivalent expression,等效表式,,,
1944,equivalent focal length,等效焦距,,,
1945,equivalent four-wire system,等效四線系統,,,
1946,equivalent grammar,等效文法,,,
1947,equivalent impedance,等效阻抗,,,
1948,equivalent isotropically radiated power,等效各向同性幅射功率,,,
1949,equivalent linearization,等效線性化,,,
1950,equivalent marking,等效標示,等價標識 ,,
1951,equivalent marking variable,等效標示變數,等價標識變量 ,,
1952,equivalent network,等效網路,,,
1953,equivalent noise resistance,等效雜訊阻力,,,
1954,equivalent noise sideband input,等效雜訊邊帶輸入,,,
1955,equivalent noise temperature,等效雜訊溫度,,,
1956,equivalent normal form method,等效正規形式法,,,
1957,equivalent object program,等效目標程式,,,
1958,equivalent relation,等效關係,,,
1959,equivalent series resistance,等效串聯電阻,,,
1960,equivalent state,等效狀態,,,
1961,equivalent statement,等效敘述,,,
1962,equivalent statement label,等效敘述標號,,,
1963,equivalent string,等效字列,,,
1964,equivalent subprogram,等效次程式,,,
1965,equivalent subprogram specification,等效次程式規格,,,
1966,equivalent value,等值,,,
1967,equivalent variable,等價變數,,,
1968,equivocation,疑義度；條件訊息量總平均值；雙關,,,
1969,E-R diagram,E-R圖,*E-R圖 ,,
1970,erasability,可抹除性,,,
1971,erasability of storage,可抹除性儲存,,,
1972,erasable,可抹除；可擦除,,,
1973,erasable and alternative ROM,可抹可改唯讀記憶體,,,
1974,erasable area,可抹除區,,,
1975,erasable memory,可抹除記憶體,,,
1976,erasable optical disk,可抹除光碟,,,
1977,erasable programmable read only memory,可抹除可程式化唯讀記憶體,可擦編程只讀存儲器,,
1978,erasable programmable ROM,可抹可規劃唯讀記憶體,,,
1979,erasable PROM,可抹可規劃唯讀記憶體,可擦[可]編程只讀存儲器 ,,
1980,erasable read only memory,可抹除唯讀記憶體,,,
1981,erasable storage,可抹除儲存；可抹除儲存器,可擦存儲器,,
1982,erasable store,可抹除儲存,,,
1983,erase,抹除；擦除,擦除,,
1984,erase amplifier,抹除放大器,,,
1985,erase character,抹除字元,,,
1986,erase command,抹除命令,,,
1987,erase error,抹除錯誤,,,
1988,erase gate,抹除閘,,,
1989,erase head,抹除頭,擦除[磁]頭, *抹頭 ,,
1990,erase input,抹除輸入,,,
1991,erase key,抹除鍵,,,
1992,erase list,抹除列表,,,
1993,erase mode,抹除模式,,,
1994,erase residual,抹除殘餘,,,
1995,erase status,抹除狀態,,,
1996,erase/write,抹除／寫入,,,
1997,erase-on-allocate,配置時抹除,,,
1998,erase-on-delete,刪除時抹除,,,
1999,eraser,抹除器,,,
2000,erasing head,抹除頭,擦除磁頭,,
2001,erasing move,抹除式動作,,,
2002,erasing of information,資訊抹除,,,
2003,erasing production,抹除生產,,,
2004,erasure,抹除；擦除,擦除,,
2005,erasure pattern,抹除型樣,,,
2006,erasure signal,抹除信號,,,
2007,ERDA research abstracts,能源開發研究文摘,,,
2008,erecting,豎立,,,
2009,ergodic source,遍歷源；尋常源,,,
2010,ergonomics,人體工學,工效學 ,,
2011,Erlang,厄蘭話務單位,,,
2012,Erlang hour,占線小時,,,
2013,erosion,侵蝕,腐蝕 ,,
2014,ERP,企業資源規劃,企業資源規划 ,,
2015,erroneous bit,錯誤位元,,,
2016,erroneous block,錯誤塊,,,
2017,erroneous data,錯誤資料,,,
2018,erroneous passage,錯誤通道,,,
2019,erroneous word,錯誤字,,,
2020,error,錯誤；誤差,差錯 ,,
2021,error abort,錯誤異常中止,,,
2022,error absolute,絕對誤差,,,
2023,error action,錯誤動作,,,
2024,error adaptive control computer,誤差適應控制計算機,,,
2025,error alarm list,錯誤警報列表,,,
2026,error alert program,錯誤警示程式,,,
2027,error analysis,誤差分析,錯誤分析 ,,
2028,error analysis and logging facility,誤差分析與登錄設施,,,
2029,error analysis and logging module,誤差分析與登錄模組,,,
2030,error and omissions excepted,錯誤與遺漏除外,,,
2031,error balanced,誤差平衡,,,
2032,error bit,錯誤位元,,,
2033,error block,錯誤塊,,,
2034,error bound,錯誤界限,,,
2035,error burst,錯誤猝發,,,
2036,error byte,錯誤位元組,,,
2037,error call,錯誤呼叫,,,
2038,error category,錯誤種類,錯誤類別 ,,
2039,error character,錯誤字元,,,
2040,error check,錯誤檢查,,,
2041,error check analysis diagram,錯誤檢查分析圖,,,
2042,error check and control,錯誤檢查與控制,,,
2043,error check diagram,錯誤檢查圖,,,
2044,error check program,錯誤檢查程式,,,
2045,error checking,錯誤檢查,,,
2046,error checking and correcting system,錯誤檢查與校正系統,差錯校驗系統 ,,
2047,error checking and correction,錯誤檢查與校正,差錯校驗 ,,
2048,error checking and error processing,錯誤檢查與錯誤處理,,,
2049,error checking and recovery,錯誤檢查與恢復,,,
2050,error checking circuitry,錯誤檢查電路,,,
2051,error checking code,錯誤檢查碼；檢錯碼,錯誤檢驗碼 ,,
2052,error classification,錯誤分類法,,,
2053,error code,錯誤碼,錯誤代碼, *誤碼 ,,
2054,error code diagnostic message,錯誤碼診斷訊息,,,
2055,error code generator,錯誤碼產生器,,,
2056,error code number,錯碼號,,,
2057,error code word,錯碼字,,,
2058,error coded check,錯誤編碼檢查,,,
2059,error condition,錯誤條件,錯誤條件 ,,
2060,error condition ,（計算器中之）錯誤條件,,,
2061,error condition flag,錯誤條件旗標,,,
2062,error condition statement,錯誤條件敘述,,,
2063,error control,錯誤控制,錯誤控制, *差錯控制 ,,
2064,error control character,錯誤控制字元,,,
2065,error control code,錯誤控制碼,錯誤控制碼 ,,
2066,error control coding,錯誤控制編碼,差錯控制編碼 ,,
2067,error control commands,錯誤控制命令,,,
2068,error control device,錯誤控制裝置,,,
2069,error control equipment,錯誤控制設備,,,
2070,error control procedure,錯誤控制程序,,,
2071,error control restart procedures,錯誤控制再啟動程序,,,
2072,error control software,錯誤控制軟體,,,
2073,error control system,錯誤控制系統,,,
2074,error correcting code,改錯碼；錯誤校正碼,,,
2075,error correcting code system,錯誤校正碼系統,,,
2076,error correcting coding,錯誤校正碼,,,
2077,error correcting routine,改錯常式；錯誤校正常式,糾錯例程 ,,
2078,error correcting synchronous system,錯誤校正同步系統,,,
2079,error correcting system,錯誤校正系統；改錯系統,,,
2080,error correcting,錯誤校正；改錯,,,
2081,error correction,錯誤校正；改錯；錯誤更正,糾錯 ,,
2082,error correction and detection characters,錯誤校正與檢測字元,,,
2083,error correction and information system,錯誤校正與資訊系統,,,
2084,error correction bit,改錯位元,,,
2085,error correction circuit,錯誤校正電路,,,
2086,error correction code,錯誤校正碼,糾錯碼 ,,
2087,error correction diagram,錯誤校正圖,,,
