編號,原文,臺灣用語,大陸用語,其他用語,
1,OA,辦公自動化,辦公自動化 ,,
2,OAF,開放架構框架,開放體系結構框架 ,,
3,Oak Ridge automatic computer and logical engine	,橡樹嶺自動計算機和邏輯機,,,
4,Oak Ridge data evaluation and analysis language	,橡樹嶺資料評估與分析語言,,,
5,Oak Ridge system analysis code	,橡樹嶺系統分析碼,,,
6,object,物件,對象 ,,
7,object,物件,客體 ,,
8,object addressing,目標定址,,,
9,object authority,物件權限,,,
10,object base,物件基底,,,
11,object based language,目標為基的語言,,,
12,object based virtual operating system,目標為基的虛擬作業系統,,,
13,object centered programming,物件為中心的編程；物件為中心的程式設計,,,
14,object centered representation,物件為中心的表示法,,,
15,object code,目標碼；目的碼,目標[代]碼 ,,
16,object code compatibility,目標碼相容性,,,
17,object code program,目標碼程式,,,
18,object computer,目標計算機,,,
19,object computer entry,目標計算機項,,,
20,object computer paragraph,目標計算機段,,,
21,object configuration,目標配置,,,
22,object connection,物件連接,對象連接 ,,
23,object construction,目標構造,,,
24,object data,目標資料,,,
25,object deck,目標卡疊；目標（卡片）疊；目標疊卡,,,
26,object definition,目標定義,,,
27,object definition table	,目標定義表,,,
28,object description,目標描述,,,
29,object design,目標設計,,,
30,object dictionary,物件字典,對象字典 ,,
31,object diskette,目標磁片,,,
32,object existence rights,目標存在權,,,
33,object file,目標檔；目的檔案；目的檔,,,
34,object handling program,目標處置程式,,,
35,object id,目標識別,,,
36,object identifier,物件識別符,對象標識符 ,,
37,object identifier type,物件識別符型式,,,
38,object language,目標語言；目的語言,,,
39,object language program,目標語言程式,,,
40,object level access protection,目標級存取保護,,,
41,object level control,物件層次控制,,,
42,object level instruction,目標級指令,,,
43,object level program,目標級程式,,,
44,object level structure,目標級結構,,,
45,object library,目的程式庫,,,
46,object library editor,目的程式館編輯器,,,
47,object link and embedding,物件鏈接與嵌入,對象鏈接與嵌入 ,,
48,object linking and embedding,物件鏈接與嵌入,,,
49,object listing,目標（程序）列表,,,
50,object machine,目標機器,,,
51,object management architecture,物件管理架構,對象管理結構 ,,
52,object management group,物件管理組,對象管理組 ,,
53,object management rights,目標管理權,,,
54,object map,目標圖；目標映象,,,
55,object model,物件模型,對象模型 ,,
56,object modeling technique,物件模型化技術,對象建模技朮 ,,
57,object module,目標模組；目的模組,,,
58,object module assembly program	,目標模組組合程式,,,
59,object module data set,目標模組資料集,,,
60,object module library,目的模組館,,,
61,object module patch program,目標模組修補程式,,,
62,object name,物件名,,,
63,object of entry,登錄的目標,,,
64,object orientation,物件導向,,,
65,object oriented command language,物件導向命令語言,,,
66,object oriented database management system	,物件導向資料庫管理系統,,,
67,object oriented database	,物件導向資料庫,,,
68,object oriented design,物件導向設計,,,
69,object oriented design methodology,物件導向設計方法學,,,
70,object oriented graphics,物件導向圖學,,,
71,object oriented language,物件導向語言,,,
72,object oriented precompiler,物件導向預編譯器,,,
73,object oriented program,物件導向程式,,,
74,object oriented programming system	,物件導向程式設計系統,,,
75,object oriented programming	,物件導向的程式設計,,,
76,object oriented	,物件導向,,,
77,object owner,物件持有者,,,
78,object pack,物件包,,,
79,object phrase,受詞片語,,,
80,object plane,目標平面,,,
81,object point,目標點,,,
82,object program,目標程式；目的程式,目標程序 ,,
83,object program code,目的程式碼,,,
84,object program instruction,目標程式指令,,,
85,object program language,目標程式語言,,,
86,object program library,目標程式庫,,,
87,object program listing,目標程式列表,,,
88,object program loader	,目標程式載入器,,,
89,object program module,目標程式模組,,,
90,object program optimization,目標程式最佳化,,,
91,object program preparation,目標程式準備,,,
92,object program utility routine	,目標程式公用常式,,,
93,object recognition,目標識別,,,
94,object reference,物件引用,對象引用 ,,
95,object relation,物件關係,,,
96,object request broker,物件請求仲介,對象請求代理 ,,
97,object routine,目標常式,,,
98,object run,目標程式運行,,,
99,object segment,目標段,,,
100,object space,物件空間,物體空間 ,,
101,object subschema,目標子綱目,,,
102,object system,目標系統,,,
103,object table,物件表,,,
104,object tape,目標磁帶,,,
105,object time,目標程序執行時間,,,
106,object time system,目標時間系統；目標（程序執行）時間系統,,,
107,object tracking,目標追蹤,,,
108,object type,物件型式；個體形式；目標類型,,,
109,object user,目標用戶,,,
110,object	,目標；物件；受詞；客體；物體；個體,,,
111,objective,目的；目標；結果；客觀的,,,
112,objective fidelity criteria,客觀保真度準則,,,
113,objective function,目標功能；目標函數,,,
114,objective language,目標語言,,,
115,objective program,目標程式,,,
116,objective program instruction,目標程式指令；對象程式指令,,,
117,objective program library,目標程式館,,,
118,objective system,目標系統,,,
119,object-oriented,物件導向,面向對象的, *對象式 ,,
120,object-oriented analysis,物件導向分析,面向對象分析, *對象式分析 ,,
121,object-oriented architecture,物件導向架構,面向對象的體系結構 ,,
122,object-oriented data model,物件導向資料模型,面向對象數據模型 ,,
123,object-oriented database,物件導向資料庫,面向對象數據庫 ,,
124,object-oriented database language,物件導向資料庫語言,面向對象數據庫語言 ,,
125,object-oriented database management system,物件導向資料庫管理系統,面向對象數據庫管理系統 ,,
126,object-oriented design,物件導向設計,面向對象設計, *對象式設計 ,,
127,object-oriented language,物件導向語言,面向對象語言, *對象式語言 ,,
128,object-oriented method,物件導向方法,面向對象方法, *對象式方法 ,,
129,object-oriented modeling,物件導向模型化,面向對象建模 ,,
130,object-oriented operating system,物件導向作業系統,面向對象操作系統 ,,
131,object-oriented programming,物件導向程式設計,面向對象程序設計, *對象式程序設計 ,,
132,Object-Oriented Programming Language,物件導向程式設計語言,面向對象編程語言, *對象式編程語言 ,,
133,object-oriented representation,物件導向表示式,面向對象表示 ,,
134,object-oriented test,物件導向測試,面向對象測試 ,,
135,obligation,義務,義務 ,,
136,obligatory selective operator,義務選擇操作員,,,
137,oblique,斜體,,,
138,oblique incidence sounding,斜射回波探測,,,
139,oblique projection,斜投影,斜投影 ,,
140,observability,可觀察性,可觀察性 ,,
141,observable error,可觀察誤差,可觀測誤差 ,,
142,observation,觀察,,,
143,observation point,觀察點,,,
144,observational statement,觀察敘述,,,
145,observed availability,觀測的可用性,,,
146,observed cumulative failure probability,觀測的累積失效機率,,,
147,observed failure rate,觀測的失效率,,,
148,observed mean failure rate,觀測的平均失效率,,,
149,observed mean life,觀測的平均壽命,,,
150,observer,觀測器,觀測器 ,,
151,observing pattern,觀察型樣,,,
152,obsolete checkpoint,過期檢查點,過期檢查點 ,,
153,obstacle handling program,障礙處置程式,,,
154,obstruction,遮斷；干擾；障礙物,,,
155,Occam,Occam語言,Occam語言 ,,
156,occupation,職業；占有,,,
157,occupation probability,占有機率,,,
158,occupational information access system,占有資訊存取系統,,,
159,occupied bandwidth,占有頻寬,,,
160,occurrence,事件；出現；（資料庫中的）具體值,,,
161,occurrence net,出現網,出現網 ,,
162,occurrence sequence,出現序列,出現序列 ,,
163,occurrence set,出現集,,,
164,occurrence time,出現時間,,,
165,occurs,出現,,,
166,occurs clause,重複子句,,,
167,ocean all source information system	,海洋資源資訊系統,,,
168,ocean surveillance database	,海洋監視資料庫,,,
169,oceanographic data interrogating station,海洋資料訊問站,,,
170,oceanographic data processing and control systems	,海洋學資料處理與控制系統,,,
171,oceanographic data station,海洋資料站,,,
172,oceanographic digital data system	,海洋學數位資料系統,,,
173,OCR,感光字元閱讀器；光學字元閱讀機,光[學]字符閱讀機 ,,
174,OCR character,光學字元辨識字元,,,
175,octal,八進；八進制的；八進位；八進位的；八邊的,,,
176,octal addition,八進制加法,,,
177,octal chain code,八進鍊接碼,,,
178,octal code,八進碼,,,
179,octal coded binary code,八進制編碼二進制碼,,,
180,octal coded binary	,八進編碼二進數,,,
181,octal debug technique,八進除錯技術,,,
182,octal debugger,八進除錯器,,,
183,octal debugging technique	,八進除錯技術；八進制除錯技術,,,
184,octal digit,八進數位,八進制數字 ,,
185,octal editor,八進編輯器,,,
186,octal format,八進格式,,,
187,octal notation,八進記法,,,
188,octal number,八進位數；八進數；,,,
189,octal number complement,八進數補數,,,
190,octal number system,八進數系統,,,
191,octal numeral,八進數字,,,
192,octal print punch,八進列印打孔機,,,
193,octal program updating system,八進制程式更新系統,,,
194,octal system,八進制,八進制 ,,
195,octal tube,八腳管,,,
196,octal-to-binary converter,八進制至二進制轉換器,,,
197,octave band,倍頻帶,,,
198,octave band analysis	,倍頻帶分析,,,
199,octave band automatic data reduction system	,倍頻帶自動資料縮減系統,,,
200,octaves,八（音）度；倍頻程（八度）,,,
201,octavo tree,八元樹,,,
202,octa-word,八進制字,,,
203,octet,八位元組,八位[位]組, *八比特組 ,,
204,octet alignment,八位元組對齊,,,
205,octet timing signal,八位元組計時信號,,,
206,octonary,八進制的,,,
207,octonary number system,八進數制,,,
208,octonary signaling,八進制發信號,,,
209,OCTOPUS Network,OCTOPUS電腦網路；OCTOPUS計算機網路,,,
210,octree,八叉樹,八叉樹 ,,
211,OD,物件字典,對象字典 ,,
212,ODBC,開放資料庫連接性,開放的數據庫連接 ,,
213,odd component,奇成分,,,
214,odd condition gate,奇數條件閘,,,
215,odd controlled gate,奇數控制閘,,,
216,odd even check,奇偶核對；奇偶檢查,,,
217,odd even counter,奇偶計數器,,,
218,odd even interleaving,奇偶交插,,,
219,odd even logic,奇偶邏輯,,,
220,odd even loop,奇偶迴路,,,
221,odd even merging algorithm,奇偶合併演算法,,,
222,odd even merging network,奇偶合併網路,,,
223,odd even sorting,奇偶排序；奇偶分類,,,
224,odd even sorting algorithm,奇偶排序演算法,,,
225,odd header,奇標頭,,,
226,odd location,奇數位置,,,
227,odd loop,奇數迴路,,,
228,odd numbered channels,奇數通道,,,
229,odd or even parity,奇或偶同位,,,
230,odd parity,奇同位,,,
231,odd parity check,奇同位檢查,,,
232,odd permutation,奇排列,,,
233,odd positive acknowledge,奇肯定應答,,,
234,odd substitution,奇替代,,,
235,odd-even check,奇偶核對；奇偶檢查,奇偶檢驗 ,,
236,odd-even merge sort,奇偶合併排序,奇偶歸并排序 ,,
237,odd-parity check,奇同位檢查,奇檢驗 ,,
238,odds ratio,優勢率,,,
239,off air,停播,,,
240,off axis paraboloidal mirror,離軸的拋物面鏡,,,
241,off emergency,緊急斷開,,,
242,off microphone,離線話筒；離線麥克風,,,
243,off mike,離線話筒,,,
244,off position,斷路位置,斷路位置 ,,
245,off screen,斷開螢幕,,,
246,off state,關閉狀態,,,
247,off tune,失調,,,
248,off-card clock distribution,板外時鐘分配,板外時鐘分配 ,,
249,off-contact,觸點斷開,,,
250,off-duty,未運行的（指設備）；未當班的（指工作人員）,,,
251,off-gauge,不均勻厚度；規格不符；非標準的,,,
252,off-hand,自動的；立即,,,
253,off-hook,摘機；接聽,,,
254,off-hook instrument,摘機儀器,,,
255,off-hook service,摘機服務,,,
256,off-hook signal,摘機信號,,,
257,off-hook status,摘機狀態,,,
258,off-hours,間斷時間,,,
259,office,辦公室；局；處；室,,,
260,office activity,辦公室活動,辦公活動 ,,
261,office application,辦公室應用軟體,,,
262,office automation conference	,辦公室自動化會議,,,
263,office automation model,辦公室自動化模型,辦公自動化模型 ,,
264,office automation system	,辦公室自動化系統,,,
265,office automation	,辦公室自動化,辦公自動化,,
266,office computer,辦公室計算機,,,
267,office computer system	,辦公室計算機系統,,,
268,office computing system	,辦公室計算系統,,,
269,office copier,辦公室複製機,,,
270,office document architecture,辦公室文件架構,,,
271,office document interchange format,辦公室文件交換格式,,,
272,office document processing system,辦公室文件處理系統,,,
273,office document retrieval system,辦公室文件檢索系統,,,
274,office equipment division	,辦公設備部門,,,
275,office equipment manufacturer's institute	,辦公室設備製造商研究所,,,
276,office for scientific and technical information	,科學和技術資訊局,,,
277,office information system,辦公室資訊系統,辦公信息系統 ,,
278,office machine,辦公室機器,,,
279,office management,辦公室管理,,,
280,office model,辦公室模型,,,
281,office network,辦公室網路,,,
282,office of air research automatic computer	,航空研究自動計算機室,,,
283,office of communication systems	,通訊系統局,,,
284,office of computer and communications system	,計算機與通訊系統局,,,
285,office of computer information	,計算機資訊局,,,
286,office of information systems	,資訊系統局,,,
287,office of management and budget	,行政管理和預算局,,,
288,office of science and technology	,科學技術局,,,
289,office of science information service	,科學情報服務辦公室,,,
290,office of scientific research and development	,科學研究開發局,,,
291,office of scientific research	,科學研究局,,,
292,office of space sciences	,太空科學局,,,
293,office of standard reference data	,標準參考資料局,,,
294,office of technology assessment	,（美國政府）技術評價處,,,
295,office of telecommunications policy	,電信政策室,,,
296,office of telecommunications	,電信辦公室,,,
297,office procedure,辦公室程序,辦公流程 ,,
298,office procedures,辦公室程序,,,
299,office process,辦公過程,辦公過程 ,,
300,office products,辦公室產品,,,
301,office profile,辦公室規範（表）,,,
302,office support program,辦公室支援程式,,,
303,office system,辦公室系統,,,
304,office typewriter,辦公室打字機,,,
305,officer,官員；職員,,,
306,officer-of-the-watch,觀察員,,,
307,official experimental station	,（美國ARRL）公務實驗電台,,,
308,Official Production System 5,OPS 5 語言,OPS 5 語言 ,,
309,off-line,離線；離線的；線外,脫機, *離線 ,,
310,off-line application,離線應用,,,
311,off-line batch processing,離線整批處理,,,
312,off-line batch processing system,離線整批處理系統,,,
313,off-line computation,離線計算,,,
314,off-line compute system,離線計算系統,,,
315,off-line computer,離線計算機,,,
316,off-line control,離線控制,,,
317,off-line conversion,離線轉換,,,
318,off-line conversion equipment,離線轉換設備,,,
319,off-line copying device,離線複製裝置,,,
320,off-line cryptographic operation,離線密碼操作,,,
321,off-line crypto-operation,離線密碼運算,,,
322,off-line data entry,離線資料輸入,,,
323,off-line data generator	,離線資料產生器,,,
324,off-line data processing,離線資料處理,,,
325,off-line data reduction,離線資料縮減,,,
326,off-line device,離線裝置,,,
327,off-line diagnostic program,離線診斷程式,,,
328,off-line equipment,線外設備；離線設備,脫機設備 ,,
329,off-line fault detection,離線故障檢測,脫機故障檢測 ,,
330,off-line file,離線檔案,,,
331,off-line function,離線功能,,,
332,off-line input,離線輸入,,,
333,off-line job control,離線工件控制,脫機作業控制 ,,
334,off-line mail reader,離線郵件閱讀機,脫機郵件閱讀器 ,,
335,off-line memory,離線記憶體,脫機存儲器 ,,
336,off-line mode,離線模式,,,
337,off-line operating simulator	,離線操作模擬器,,,
338,off-line operation,離線操作,,,
339,off-line output,離線輸出,,,
340,off-line peripheral operation,離線週邊操作,,,
341,off-line printer,離線列印機,,,
342,off-line printing,離線列印,,,
343,off-line processing,離線處理,脫機處理 ,,
344,off-line processor,離線處理機,,,
345,off-line program,離線程式,,,
346,off-line programming system,離線程式設計系統,,,
347,off-line recovery,離線恢復,,,
348,off-line remote batch,離線遠程整批,,,
349,off-line retrieval,離線檢索,,,
350,off-line scan,離線掃瞄,,,
351,off-line seek,離線尋覓,,,
352,off-line sorting,離線分類,,,
353,off-line state,離線狀態,,,
354,off-line storage,離線儲存器；線外儲存；離線儲存,,,
355,off-line support program,離線支援程式,,,
356,off-line system,線外系統；離線系統,,,
357,off-line system reconfiguration,離線系統重組態,,,
358,off-line terms code,離線術語碼,,,
359,off-line test,離線測試,脫機測試 ,,
360,off-line test and diagnostic program,離線測試及診斷程式,,,
361,off-line test and diagnostic system,離線測試及診斷系統,,,
362,off-line test program,離線測試程式,,,
363,off-line Turing machine,離線杜林機,離線圖靈機 ,,
364,off-line unit,離線裝置,,,
365,off-line work,離線工作,,,
366,off-line working,線外工作,,,
367,off-lining,離線,,,
368,off-net calling,網外呼叫,,,
369,off-net extension,網外分機,,,
370,off-page connector,離頁連接符,,,
371,off-position,偏位；離位；斷開位置,,,
372,off-premise,機房外備用設備,,,
373,off-premise standby equipment,機房外待用設備,,,
374,offprint,單印本；選刊,,,
375,off-punch,偏穿孔,,,
376,off-screen formatting,離螢幕格式化,,,
377,offset,偏移；偏置；推移；殘留誤差,偏移量 ,,
378,offset address,偏移位址；偏置位址,,,
379,offset bit,偏置位元,,,
380,offset control,偏移控制,,,
381,offset correction,偏移校正,,,
382,offset course computer,航向偏移計算機,,,
383,offset data,偏移資料；補償資料,,,
384,offset days,偏移日數,,,
385,offset duplicating machine,平版印刷複印機,,,
386,offset litho duplicating,平版印刷複製,,,
387,offset litho duplicator,平版印刷複製機,,,
388,offset lithography,平版印刷術,,,
389,offset name,（資料區的）區距名,,,
390,offset prime focus feed,補償主焦聚饋電,,,
391,offset printing,平板印刷,,,
392,offset quadrature PSK,補償式正交相位移鍵控,,,
393,offset stacker,偏置堆疊器；分選接卡箱機,,,
394,offset track,位移磁軌,偏移磁道 ,,
395,offset variable,位移變數,,,
396,offset voltage,偏移電壓；補償電壓,偏移電壓 ,,
397,offsetting mechanism,偏移機制,,,
398,offspring,後代；支系,,,
399,off-the-air monitoring,停播監視,,,
400,off-the-shelf,現成的；現有的；現貨,,,
401,off-the-shelf hardware,現成的硬體,,,
402,off-the-shelf integrated circuit,現成的積體電路,,,
403,off-the-shelf item,現成項目,,,
404,off-the-shelf processor,現成的處理器；現成的處理機；現成的處理程序,,,
405,off-the-shelf product,現成產品,現貨產品 ,,
406,off-time,不工作時間,,,
407,off-track,偏離磁軌,,,
408,OFM,輸出塊回饋,輸出分組反饋 ,,
409,Ohm,歐姆,,,
410,ohmic,歐姆的,,,
411,ohmic base resistance,基極歐姆電阻,,,
412,ohmic drop,電阻（性）電壓降,,,
413,ohmic leakage,漏電阻,,,
414,ohmmeter,歐姆表,,,
415,Ohm's law,歐姆定律,,,
416,OIC,僅在鏈內,,,
417,OI-clash,OI對撞,,,
418,OID,物件識別符,對象標識符 ,,
419,OI-dash,OI對撞,,,
420,oil paper,油（絕緣）紙,,,
421,oil reservoir,油槽,,,
422,oil-filled cable	,充油電纜,,,
423,OIS,辦公室資訊系統,辦公信息系統 ,,
424,OL system,OL系統,,,
425,OLAM,連線分析探勘,聯機分析挖掘 ,,
426,OLAP,連線分析過程,聯機分析過程 ,,
427,OLAP,連線分析處理,聯機分析處理 ,,
428,old generation file,舊代檔案,,,
429,old program status word location,舊程式狀態字位置,,,
430,OLE,物件鏈接與嵌入,對象鏈接與嵌入 ,,
431,OL-resolution,OL消解,,,
432,Olsen memory,奧爾遜記憶體,,,
433,OLTEP,連線測試執行程式,聯機測試執行程序 ,,
434,OLTP,線上異動處理,聯機事務處理 ,,
435,OMA,物件管理架構,對象管理結構 ,,
436,Omega network,ω網路,,,
437,omega-square criterion,ω平方檢驗,,,
438,OMEN-60 orthogonal computer,OMEN-60正交計算機,,,
439,OMG,物件管理組,對象管理組 ,,
440,omission factor,省略因素；遺漏係數；漏檢率,,,
441,omit function,省略功能,,,
442,omnidirectional antenna,全向天線,,,
443,omnidirectional microphone,全向麥克風,,,
444,omnidirectional radio range,全向無線電範圍,,,
445,omnidirectional range station,全向測距站,,,
446,omnidirectional signaling system,全向發信系統,,,
447,omnifont,全字體,,,
448,omnifont reader,全字體閱讀機,,,
449,OMR,光標示閱讀機,光[學]標記閱讀機 ,,
450,OMT,物件模型化技術,對象建模技朮 ,,
451,on black,接通黑像信號,,,
452,on condition,啟動條件；接通狀況,,,
453,on hand,在庫,,,
454,on order,已訂,,,
455,on order production quantity,已訂生產數量,,,
456,on order purchase quantity,已訂採購數量,,,
457,on order quantity,已訂數量,,,
458,on order quantity audit,已訂數量稽核,,,
459,on position,接通位置,,,
460,on premise standby equipment,機房內待用設備,,,
461,on screen binary readout,螢幕二進制讀出,,,
462,on screen data,螢幕資料,,,
463,on screen editing,螢幕編輯,,,
464,on screen image manipulation,螢幕影像調處,,,
465,on site,現場,,,
466,on site data processing	,現場資料處理,,,
467,on site data processor	,現場資料處理機；現場資料處理程序,,,
468,on site maintenance,現場維護,,,
469,on site processing,現場處理,,,
470,on state,開啟狀態,,,
471,on statement,ON敘述,,,
472,on status,開狀態,,,
473,on the fly,高速旋轉；飛擊,,,
474,on unit,接通單元,,,
475,on white,接通白像信號,,,
476,on/off,斷續；開閉,,,
477,on/off control,斷續控制,,,
478,on/off control system,斷續控制系統,,,
479,on/off controller,開閉式控制器,,,
480,on/off element,斷續元件,,,
481,on/off keying	,開閉鍵控；開關按鍵,,,
482,on/off operation mode,斷續操作模式,,,
483,on/off time ratio,斷續時間比,,,
484,on-board attitude control system,機載姿態控制系統,,,
485,on-board checkout system	,機載檢測系統,,,
486,on-board computer,機載電腦,,,
487,on-board data processor,機載資料處理機,,,
488,on-board digital data handling	,機載數位資料處置,,,
489,on-board memory,機載記憶體,,,
490,on-board processor	,機載處理機,,,
491,on-board spacecraft computer,機載航空計算機,,,
492,on-call channel,應召通道；隨時叫通通道,,,
493,on-call circuit,應召電路；隨時叫通電路,,,
494,on-call maintenance,應召維護；電話呼叫維修,,,
495,on-call patching service,應召修補服務,,,
496,on-call repairing,應召修復；電話呼叫修理,,,
497,on-card clock distribution,板內時鐘分配,板內時鐘分配 ,,
498,on-card power distribution,板上電源分配,板上電源分配 ,,
499,once-only time,僅一次時間,,,
500,on-chip control logic,晶載控制邏輯,,,
501,on-chip memory,晶載記憶體,,,
502,on-chip microcomputer,晶載微電腦,,,
503,on-demand call tracing,應需呼叫追蹤,,,
504,on-demand ink gun,應需噴墨頭,,,
505,on-demand processing,應需處理,,,
506,on-demand system,應需系統,,,
507,on-disk structure level 1,一級磁碟內存結構,,,
508,on-disk structure level 2,二級磁碟內存結構,,,
509,one action,單動作,,,
510,one address,單址,,,
511,one address code,單址碼,,,
512,one address computer,單址電腦,,,
513,one address format,單址格式,,,
514,one address instruction,單址指令；1位址指令,,,
515,one address instruction format,單址指令格式,,,
516,one ahead addressing,單前頭定址；隱尋址；先行尋址；重複尋址,,,
517,one armed robot,單臂機器人,,,
518,one board computer	,單板計算機；單板電腦,,,
519,one board microcomputer,單板微電腦,,,
520,one byte code,一位元組碼,,,
521,one card microcomputer,單卡微電腦,,,
522,one cell switching,單元交換,,,
523,one chip,單晶片,,,
524,one chip CPU,單晶片中央處理機,,,
525,one chip microcomputer,單晶片微電腦,,,
526,one chip microprocessor,單晶片微處理機,,,
527,one column adder,一位加法器,,,
528,one complete voice channel,一完整的語音通道,,,
529,one component graph,單組件圖,,,
530,one core per bit,每位元一磁心,,,
531,one core per bit storage,每位元一磁心儲存器,,,
532,one digit adder,一數位加法器,,,
533,one digit subtracter,一數位減法器,,,
534,one dimension (1D) memory organization,單維記憶組織,,,
535,one dimensional array,一維陣列；一維數組,,,
536,one dimensional code,一維碼,,,
537,one dimensional communication system,一維通信系統,,,
538,one dimensional Fourier transform,一維傅立葉變換,,,
539,one dimensional language,一維語言,,,
540,one dimensional memory organization,一維記憶體組織,,,
541,one dimensional path,一維路徑,,,
542,one dimensional path sensitizing,一維路徑敏化,,,
543,one dimensional representation,一維表示法,,,
544,one dimensional sequence,一維序列,,,
545,one element,單元件；或元件,,,
546,one for one,一對一,,,
547,one for one exchange algorithm,一對一換算法,,,
548,one for one translation,一對一翻譯,,,
549,one gate,一閘；或閘,,,
550,one key cryptosystem,單鍵密碼系統,,,
551,one level address,一階位址；一階址；一級位址；直接位址,,,
552,one level addressing,一級定址；直接定址,,,
553,one level code,一級碼,,,
554,one level interrupt,一級中斷,,,
555,one level storage,一級儲存器,,,
556,one level store,一級儲存,,,
557,one level subroutine,一級次常式,,,
558,one line initial,單線初始,,,
559,one line operation,單線操作,,,
560,one line scanner,單線掃瞄器,,,
561,one literal rule,單文字規則,,,
562,one loop controller,單迴路控制器,,,
563,one million floating point operations per second,每秒百萬次浮點運算,,,
564,one off bill,使用一次之清單,,,
565,one operator ship,單操作員船（站）,,,
566,one output,一輸出,,,
567,one output signal,一輸出信號,,,
568,one output to partial output ratio,一輸出與部分輸出之比,,,
569,one over one address,一加一位址,,,
570,one pass algorithm,一遍算法,,,
571,one pass assembler,一遍組合程式,,,
572,one pass compiler,一遍編譯程式,,,
573,one pass operation,一遍操作,,,
574,one pass scheme,一遍方案,,,
575,one person game,單人競賽,,,
576,one person game tree,單人競賽樹,,,
577,one pivot gimbal,單軸方向平衡環,,,
578,one port network,單端口網路,,,
579,one position adder,一位加法器；全加器,,,
580,one purpose computer,專用計算機,,,
581,one quadrant multiplier,單象限乘法器,,,
582,one sample test,單抽樣測試,,,
583,one shot,單發,,,
584,one shot circuit,單發電路,,,
585,one shot job,單發工件,,,
586,one shot multivibrator,單發複振器,,,
587,one shot operation,單發作業,,,
588,one sided alternative,單側替用,,,
589,one sided system,單側系統,,,
590,one state,一狀態,,,
591,one state push-down machine,單態下推機,,,
592,one step control,單步控制,,,
593,one step derivation,單步導出,,,
594,one step diagnosability,單步可診斷性,,,
595,one step instruction,單步指令,,,
596,one step method,單步方法,,,
597,one step operation,單步作業,,,
598,one step t-fault diagnosable,t故障一步可偵錯,,,
599,one stop shopping,一次購足,,,
600,one tape Turing machine,單帶杜林機,,,
601,one terminal pair graph,單端對圖,,,
602,one time pad,一次插入；一次填充,,,
603,one time setting,一次設定,,,
604,one to many,一對多；一對多（的）,,,
605,one to many mapping,一對多映像,,,
606,one to many nonblocking network,一對多無阻塞網路,,,
607,one to one,一對一,,,
608,one to one assembler,一對一組合程式,,,
609,one to one connection,一對一連接,,,
610,one to one data relationship,一對一資料關係,,,
611,one to one relationship,一對一關係,一對一聯系 ,,
612,one to one translator,一對一翻譯器,,,
613,one to partial select ratio,一對部份選擇比,,,
614,one to zero ratio,1與0比,,,
615,one touch,單觸,,,
616,one touch control,單觸控制,,,
617,one touch dial,單觸撥號,,,
618,one touch key,單觸鍵,,,
619,one touch operation,單觸操作,,,
620,one way,單向,,,
621,one way chain with tail link,具有尾鍊接的單向鍊,,,
622,one way channel,單向通道,,,
623,one way cipher,單向加密,,,
624,one way communication,單向通信,,,
625,one way connection,單向連接,,,
626,one way controlled transmission,單向受控傳輸,,,
627,one way finite automaton,單向有限自動機,,,
628,one way infinite tape,單向無限帶,,,
629,one way input,單向輸入,,,
630,one way input tape,單向輸入帶,,,
631,one way interaction,單向交互作用,,,
632,one way layout,一元配置；單向配置,,,
633,one way line,單向線路；單向鏈路,,,
634,one way linkage,單向鏈接,,,
635,one way logical channel incoming,單向邏輯通道進入,,,
636,one way nondeterministic nested stack automata,單向非確定性巢套堆疊自動機,,,
637,one way nondeterministic stack automaton,單向非確定性堆疊自動機,,,
638,one way only channel,單向通道,,,
639,one way only operation,單向工作；單工操作,,,
640,one way operation,單向操作,,,
641,one way pointer,單向指標,,,
642,one way radio equation,單向無線電方程式,,,
643,one way reversible operation,單向可逆作業,,,
644,one way reversible telegraph operation,單向可逆電報作業,,,
645,one way ring,單向環,,,
646,one way signal,單向信號,,,
647,one way stack,單向堆疊,,,
648,one way stack automaton,單向堆疊自動機,,,
649,one way transmission,單向傳輸,,,
650,one way trunk,單向中繼線,,,
651,one word address,單字位址,,,
652,one word value,單字值,,,
653,one writing,單寫,,,
654,one-and-a-half address,一加半位址,,,
655,one-aside network,單邊網路,單邊網絡 ,,
656,one-eyed stereo,單眼立體,單眼立體[測定方法] ,,
657,one-key cryptosystem,單鍵密碼系統,單鑰密碼系統 ,,
658,one-out-of-four selecting circuit,四中取一選擇電路,,,
659,one-out-of-ten code,十中取一碼,,,
660,one-plus-one,一加一,,,
661,one-plus-one address,一加一位址,,,
662,one-plus-one address computer,一加一位址計算機,,,
663,one-plus-one address instruction,一加一位址指令,,,
664,one-plus-one code,一加一代碼,,,
665,one-plus-one instruction,一加一指令,,,
666,one-point perspectiveness,一點透視,一點透視 ,,
667,ones complement,1補數；1之補數,,,
668,one's complement,一補數,,,
669,one's complement arithmetic,一補數運算,,,
670,one's complement binary number,一補數二進制數,,,
671,one's complement circuit,一補數電路,,,
672,one's complement operator,一補數運算子,,,
673,one's complement representation,一補數表示法,,,
674,one's complementer,一補數器,,,
675,one-step method,單步方法,單步法 ,,
676,one-step operation,單步作業,單步操作 ,,
677,one-time pad,一次插入；一次填充,一次一密亂數本 ,,
678,one-way cipher,單向密碼,單向密碼 ,,
679,one-way communication,單向通信,單向通信 ,,
680,one-way function,單向函數,單向函數 ,,
