編號,原文,臺灣用語,大陸用語,其他用語,
3671,communicator,通信器,,,
3672,community antenna television,社區天線電視,,,
3673,community automatic exchange,社區自動交換,,,
3674,community on-line intelligence system,社區連線線智慧系統,,,
3675,community view,族群觀點,,,
3676,commutation switch,交換開關,,,
3677,commutative,交換,,,
3678,commutative law,交換定律,,,
3679,commutative matrix,可交換矩陣,,,
3680,commutative operation,可交換操作,,,
3681,commutative operator,可交換運算子,,,
3682,commutative principle for addition,加法交換律,,,
3683,commutative principle for multiplication,乘法交換律,,,
3684,commutative production system,可交換生成系統,,,
3685,commutative sequential executing order,可交換順序執行命令,,,
3686,commutative system,可交換系統,,,
3687,commutativity,可交換性,,,
3688,commutativity of disjunction,析取可交換性,,,
3689,commutativity of multiplication,乘法可交換性,,,
3690,commutator,換向器,,,
3691,commutator circuit,換向器電路,,,
3692,commutator pulse,換向器脈衝,,,
3693,commutator type analog digital converter,整流器型類比數位轉換器,,,
3694,commutator type function generator,轉接式函數產生器,,,
3695,commute,交換,,,
3696,commuting operator,交換運算子,,,
3697,compact automatic retrieval device,緊密自動檢索裝置,,,
3698,compact automatic retrieval display,緊密自動檢索顯示,,,
3699,compact cassette,緊密卡式,,,
3700,compact code,緊密碼,,,
3701,compact compiler,緊密編譯器,,,
3702,compact convex set,緊密凸集,,,
3703,compact disc,光碟,光碟, *光盤 ,,
3704,compact disc digital audio,CD數位音響,唱碟 ,,
3705,compact disc-read only memory,唯讀光碟,只讀碟 ,,
3706,compact disc-recordable,可錄光碟,可錄光碟 ,,
3707,compact disk interface,交互式光碟；光碟介面,,,
3708,compact disk player,光碟唱機,,,
3709,compact disk read only memory,唯讀光碟；唯讀光碟記憶體,,,
3710,compact disk,光碟,,,
3711,compact disk-interactive,交談式光碟,,,
3712,compact floppy disk drive,軟式磁碟機,,,
3713,compact floppy disk,軟式磁碟磁片,,,
3714,compact mass storage system,緊密大量儲存系統,,,
3715,compact memory,緊密記憶體,,,
3716,compact notation,緊密記法,,,
3717,compact operating system,緊密作業系統,,,
3718,compact set,緊密集,,,
3719,compact space,緊密空間,,,
3720,compact storage,緊密儲存,,,
3721,compact syntax table,緊密語法表,,,
3722,compact technique,緊密技術,,,
3723,compact testing,緊縮測試,緊致測試 ,,
3724,compactability,可緊密性,,,
3725,compacting memory,緊密記憶體,,,
3726,compaction,緊密；壓緊,,,
3727,compaction algorithm,緊密演算法,,,
3728,compaction memory,緊密記憶體,,,
3729,compaction of file record,檔案記錄的壓緊,,,
3730,compaction pointer,緊密指標,,,
3731,compactness,緊密性,,,
3732,compactness of a work-load model,工作負載模型的緊密性,,,
3733,compactor,緊密器,,,
3734,compander,壓伸器,,,
3735,companding,壓擴,,,
3736,companion form,伴隨形式,,,
3737,companion keyboard,伴隨鍵盤,,,
3738,companion matrix,伴隨矩陣,,,
3739,company information,公司資訊,,,
3740,company's production plan,公司生產計畫,,,
3741,Compaq computer corporation,康柏電腦公司,,,
3742,comparable computer vision system,可比較電腦視覺系統,,,
3743,comparand,比較元,,,
3744,comparand register,比較元暫存器,,,
3745,comparative linguistics,比較語言學,比較語言學 ,,
3746,comparator,比較器,比較器 ,,
3747,comparator buffer,比較器緩衝器,,,
3748,comparator check,比較器檢查,,,
3749,comparator circuit,比較器電路,,,
3750,comparator in analog computing,類比計算的比較器,,,
3751,comparator network,比較器網路,比較器網絡 ,,
3752,comparator sorter,比較器分類機,,,
3753,compare,比較,,,
3754,compare and print,比較及列印,,,
3755,compare and swap,比較交換,比較并交換 ,,
3756,compare facility,比較設施,,,
3757,compare full word,比較全字,,,
3758,compare instruction,比較指令,,,
3759,compare logic,比較邏輯,,,
3760,compare logical,比較邏輯,,,
3761,compare logical immediately,立即邏輯比較,,,
3762,compare numeric unequal,比較數值不等,,,
3763,compare shift unit,比較移位單元,,,
3764,compare zone equal,比較區域相等,,,
3765,compare zone unequal,比較區域不等,,,
3766,compare-exchange,比較-交換,比較-交換 ,,
3767,comparer,比較器,比較器,,
3768,comparing brush,比較電刷,,,
3769,comparing control,比較控制,,,
3770,comparing control change,比較控制變更,,,
3771,comparing element,比較元件,,,
3772,comparing unit,比較單元,,,
3773,comparison,比較,,,
3774,comparison card,比較卡,,,
3775,comparison circuit,比較電路,,,
3776,comparison circuitry,比較電路,,,
3777,comparison coder,比較編碼器,,,
3778,comparison command,比較命令,,,
3779,comparison curve,比較曲線,,,
3780,comparison element,比較元件,,,
3781,comparison experiment,比較實驗,,,
3782,comparison expression,比較表式,,,
3783,comparison indicator,比較指示器,,,
3784,comparison key,比較鍵,,,
3785,comparison method,比較法,,,
3786,comparison of data model,資料模型比較,,,
3787,comparison operation,比較運算,,,
3788,comparison operator,比較運算子,,,
3789,comparison order,比較命令,,,
3790,comparison postmortem,比較事後析誤,,,
3791,comparison software,比較軟體,,,
3792,comparison test,比較測試,,,
3793,comparison-of-pair sorting,成對比較排序,,,
3794,compartment,隔室,,,
3795,compartment system,多部門系統,,,
3796,compartmentalization,象限化分割,,,
3797,compartmented security,分隔安全,分隔安全 ,,
3798,compartmented security mode,分隔安全模式,分隔安全模式 ,,
3799,compass integrated system compiler,羅盤整合系統編譯器,,,
3800,compass on line interactive language,羅盤連線交談語言,,,
3801,compatibility,相容性,兼容性 ,,
3802,compatibility character,相容性字元,兼容字符 ,,
3803,compatibility character sets,相容性字元集,,,
3804,compatibility condition,相容性條件,,,
3805,compatibility feature,相容性特徵,,,
3806,compatibility integration mock up,相容性整合模型化,,,
3807,compatibility mock up,相容性模型化,,,
3808,compatibility mode,相容性模式,,,
3809,compatibility objective,相容性目標,,,
3810,compatibility process,相容性處理,,,
3811,compatibility relation,相容性關係,,,
3812,compatibility set,相容性集合,,,
3813,compatibility software tool,相容性軟體工具,,,
3814,compatibility test,相容性測試,,,
3815,compatibility testing,相容性測試,,,
3816,compatible,相容,,,
3817,compatible access mode,相容存取模式,,,
3818,compatible circuit,相容電路,,,
3819,compatible computer,相容計算機,兼容計算機 ,,
3820,compatible crosspoints,相容交點,,,
3821,compatible device,相容裝置,,,
3822,compatible discriminant constraint,相容判別約束,,,
3823,compatible distribution function,相容分配函數,,,
3824,compatible duplex system,相容雙工系統,,,
3825,compatible hardware,相容硬體,,,
3826,compatible hybrid integrated circuit,相容併合積體電路,,,
3827,compatible integrated circuit,相容積體電路,,,
3828,compatible machine,相容機器,,,
3829,compatible monolithic integrated circuit,相容單石積體電路,,,
3830,compatible operating system,相容作業系統,,,
3831,compatible pattern,相容型樣,,,
3832,compatible range constraint,相容範圍約束,,,
3833,compatible set,相容集,,,
3834,compatible set of operation,運算相容集,,,
3835,compatible shift keying,相容移位鍵控,,,
3836,compatible single sideband,相容單邊帶,,,
3837,compatible software,相容軟體,,,
3838,compatible state,相容狀態,,,
3839,compatible storage,相容儲存,,,
3840,compatible terminal,相容終端機,,,
3841,compatible time-sharing system,相容分時系統,,,
3842,compatible type,相容類型,,,
3843,compensating network,補償網路,補償網絡 ,,
3844,compensating transaction,補償交易,補償事務[元] ,,
3845,compensation,補償,補償 ,,
3846,compensation unit,延遲補償器,,,
3847,competition network,競爭網路,競爭網絡 ,,
3848,competitive transition,競爭變遷,競爭變遷 ,,
3849,compilation,編譯,,,
3850,compilation time,編譯時間,,,
3851,compilation unit,編譯單元,,,
3852,compile,編譯,編譯 ,,
3853,compile and go,編譯並運行,,,
3854,compile and run time,編譯和運行時間,,,
3855,compile directing sentence,編譯導引句子,,,
3856,compile directing statement,編譯導引敘述,,,
3857,compile duration,編譯歷時,,,
3858,compile link and go,編譯鏈接並運行,,,
3859,compile phase,編譯階段；組合狀態,,,
3860,compile script,編譯劇本,,,
3861,compile time,編譯時間,,,
3862,compiled code modeling technique,編譯碼模型化技術,,,
3863,compiler,編譯程式；編譯器,編譯程序, *編譯器 ,,
3864,compiler assemble,編譯器組合,,,
3865,compiler cost,編譯器成本,,,
3866,compiler data flow,編譯器資料流,,,
3867,compiler debugging,編譯程式除錯,,,
3868,compiler diagnostics,編譯器成本,,,
3869,compiler directing statement,編譯器導引敘述,,,
3870,compiler driven simulation,編譯器驅動模擬,,,
3871,compiler dynamic test,編譯程式動態測試,,,
3872,compiler function test,編譯程式功能測試,,,
3873,compiler generator,編譯器產生器；編譯產生器,編譯程序的生成程序 ,,
3874,compiler implementation,編譯程式實施,,,
3875,compiler language,編譯程式語言,,,
3876,compiler language for information processing,訊息處理用的編譯程式語言,,,
3877,compiler language utility extension,編譯程式語言公用程式延伸,,,
3878,compiler limit,編譯器限制,,,
3879,compiler of differential expression,微分表式編譯器,,,
3880,compiler operating system relationship,編譯器作業系統關係,,,
3881,compiler optimizing,編譯器最佳化,,,
3882,compiler parallel array,編譯器平行陣列,,,
3883,compiler processing array,編譯器處理陣列,,,
3884,compiler processing assignment instruction,編譯器處理指定指令,,,
3885,compiler processing call,編譯器處理呼叫,,,
3886,compiler processing label,編譯器處理標號,,,
3887,compiler processing variable declaration,編譯器處理變數宣告,,,
3888,compiler rate,編譯器速率,,,
3889,compiler specification language,編譯程式規格語言,編譯程序規約語言, *申述性語言 ,,
3890,compiler stack,編譯器堆疊,,,
3891,compiler system,編譯系統,,,
3892,compiler writing system,編譯器撰寫系統,,,
3893,compiler-compiler,編譯程式的編譯程式,編譯程序的編譯程序 ,,
3894,compiler-compiler,編譯器的編譯器,,,
3895,compiling,編譯,,,
3896,compiling command,編譯命令,,,
3897,compiling computer,編譯計算機,,,
3898,compiling macro definition,編譯巨集定義,,,
3899,compiling program,編譯程式；編譯器,,,
3900,compiling routine,編譯常式,,,
3901,compiling time,編譯時間；編譯歷時,,,
3902,complement,補數；互補色；補角,補碼 ,,
3903,complement arithmetic,補數算術,,,
3904,complement base,補數基底；補數之底數,,,
3905,complement form,補碼形式,,,
3906,complement instruction,補碼指令,,,
3907,complement method,補數方法,,,
3908,complement number,補數,,,
3909,complement number system,補數系統,,,
3910,complement of graph,互補圖,,,
3911,complement of nine's,九的補數,,,
3912,complement of one's,一的補數,,,
3913,complement of set,補集,,,
3914,complement on,之補數,,,
3915,complement on N-1,N-1之補數,反碼 ,,
3916,complement on nine,九之補數,,,
3917,complement on one,一之補數,,,
3918,complement on ten,十之補數,,,
3919,complement on two,二之補數,,,
3920,complement operator,補數運算子,,,
3921,complement procedure,補數程序,,,
3922,complement pulse,補數脈波,,,
3923,complement representation,補數表示法,,,
3924,complement rule,補碼規則,,,
3925,complement vector,補數向量,,,
3926,complement writing,補數撰寫,,,
3927,complemental,互補,,,
3928,complemental code,互補碼,,,
3929,complemental graph,互補圖,,,
3930,complementarity principle,互補原理,,,
3931,complementary,互補,,,
3932,complementary binary,互補二進制,,,
3933,complementary character position,互補字元地位,,,
3934,complementary circuit,互補電路,,,
3935,complementary code,互補碼,,,
3936,complementary color,補色,補色 ,,
3937,complementary colors,互補色,,,
3938,complementary constant current logic,互補恆流邏輯,,,
3939,complementary constant current logic circuit,互補恆流邏輯電路,,,
3940,complementary metal oxide semiconductor ,互補金氧半導體隨機存取記憶體,,,
3941,complementary metal oxide semiconductor,互補金氧半導體,,,
3942,complementary non-return-to-zero change on one,互補逢1變化不歸零制,,,
3943,complementary null character,互補空字元,,,
3944,complementary null position,互補空位置,,,
3945,complementary operation,互補運算,,,
3946,complementary operator,互補運算子,,,
3947,complementary position,互補位置,,,
3948,complementary return-to-bias,互補運算子,,,
3949,complementary transistor logic,互補電晶體邏輯,,,
3950,complementation rule,互補律,,,
3951,complementer,互補器,補碼器 ,,
3952,complete,完成,,,
3953,complete binary tree,完全二元樹,完全二叉樹 ,,
3954,complete carry,完全進位,完全進位,,
3955,complete conductivity,完全導電性,,,
3956,complete date,完成日期,,,
3957,complete diamagnetism,完全抗磁性,,,
3958,complete graph,完全圖,完全圖 ,,
3959,complete indexing,完整索引,,,
3960,complete instruction,完整指令,,,
3961,complete operation,完全作業,,,
3962,complete problem,完全問題,完全問題 ,,
3963,complete routine,完全常式,,,
3964,complete set,完全集,完全集 ,,
3965,complete shipment,完全出貨,,,
3966,completely specified function,完全規定函數,,,
3967,completeness,完整性,完全性 ,,
3968,completeness check,完整性檢查,,,
3969,completeness logic,完整性邏輯,,,
3970,completeness of deduction system,正向演繹的完整性,,,
3971,completion code,完成碼,,,
3972,completion date,完成日期,,,
3973,completion routine,完成常式,,,
3974,complex,複合體,復形 ,,
3975,complex adaptive system,複雜可調適系統,復雜適應性系統 ,,
3976,complex buffered I/O buffer,複雜緩衝輸入輸出緩衝器,,,
3977,complex condition,複合條件,,,
3978,complex constant,複數常數,,,
3979,complex data,複數資料,,,
3980,complex data type,複雜資料型態,復雜數據類型 ,,
3981,complex equipment,複雜設備,,,
3982,complex fraction,複合分數,,,
3983,complex frame,複合框,,,
3984,complex frequency,複合頻率,,,
3985,complex function,複合函數,,,
3986,complex information processing,複合資訊處理,,,
3987,complex instruction,複雜指令,,,
3988,complex instruction set computer,複雜指令集計算機,復雜指令集計算機 ,,
3989,complex instruction set computer,複雜指令集電腦,,,
3990,complex instruction set computing,複雜指令集計算,,,
3991,complex label,複合體標號,,,
3992,complex logarithm,複合對數,,,
3993,complex logic,複雜邏輯,,,
3994,complex mapping,複雜映像,,,
3995,complex marker,複雜標誌,,,
3996,complex matrix,複合矩陣,,,
3997,complex model,複合模型,,,
3998,complex multiplication,複數乘法,,,
3999,complex multiplier register,複數乘數暫存器,,,
4000,complex multiply register,複數乘法暫存器,,,
4001,complex number,複數,,,
4002,complex number field,複數欄,,,
4003,complex number type,複數型,,,
4004,complex numeric data,複數值資料,,,
4005,complex object,複雜物件,,,
4006,complex operation,複數運算,,,
4007,complex operator,複合運算子,,,
4008,complex pattern,複合型樣,,,
4009,complex picture information system,複雜圖畫資訊系統,,,
4010,complex plex structure,複雜叢結構,,,
4011,complex plexus structure,複雜叢結構,,,
4012,complex power series,複數冪級數,,,
4013,complex product,複乘積,,,
4014,complex symbol,複數符號,,,
4015,complex system,複雜系統,,,
4016,complex task,複雜任務,,,
4017,complex tone,複音,,,
4018,complex transaction,複雜交易,復雜事務 ,,
4019,complex type,複合型式,,,
4020,complex utility routine,複雜公用程式常式,,,
4021,complex value,複合值,,,
4022,complex variable,複合變數,,,
4023,complex vector space,複合向量空間,,,
4024,complex waiting function,複雜等待功能,,,
4025,complexity,複雜性,復雜性 ,,
4026,complexity centralized locking,複雜性集中鎖定,,,
4027,complexity class,複雜類別,復雜性類 ,,
4028,complexity concurrent control,複雜性同作控制,,,
4029,complexity distributed locking,複雜性分散鎖定,,,
4030,complexity hardware,複雜性硬體,,,
4031,complexity measure,複雜性量測,,,
4032,complexity of computation,計算的複雜性,,,
4033,complexity of expert system,專家系統的複雜性,,,
4034,complexity profile,複雜性設定檔,,,
4035,complexity voting,複雜性投票,,,
4036,compliance,依照,,,
4037,complicated character,繁體字,,,
4038,component,組件；元件,分量 ,,
4039,component acceptance test,組件驗收測試,,,
4040,component code,組件碼,部件碼 ,,
4041,component coding,組件編碼,部件編碼 ,,
4042,component description,組件描述,,,
4043,component description language,組件描述語言,構件描述語言 ,,
4044,component dictionary,組件字典,,,
4045,component disassembly,組件分解,部件拆分 ,,
4046,component explosion,組件展開,,,
4047,component grammar,組件文法,構件語法 ,,
4048,component inventory,組件庫存,,,
4049,component item,組件項目,,,
4050,component item class,組件項目類別,,,
4051,component item description,組件項目描述,,,
4052,component item detail,組件項目明細,,,
4053,component item number,組件項目號碼,,,
4054,component item status,組件項目狀態,,,
4055,component item type,組件項目類型,,,
4056,component lead time adjustment,組件前置時間調整,,,
4057,component library,組件程式館,構件庫 ,,
4058,component object model,組件目標模型,構件對象模型 ,,
4059,component port,組件埠,,,
4060,component programming,組件程式設計,構件編程 ,,
4061,component repository,組件儲存庫,構件存儲庫 ,,
4062,component required date,組件需求日期,,,
4063,component return to stock,組件退庫,,,
4064,component software engineering,組件軟體工程,構件軟件工程 ,,
4065,component status,組件狀態,,,
4066,component stock location,組件庫存位置,,,
4067,component type,組件類型,,,
4068,component usage designator,組件使用指定符,,,
4069,component warehouse,組件倉庫,,,
4070,component-based software development,組件為本的軟體開發,基于構件的軟件開發 ,,
4071,component-based software engineering,組件為本的軟體工程,基于構件的軟件工程 ,,
4072,componential coding,組合式編碼,,,
4073,compose,編製,,,
4074,compose file,編製檔案,,,
4075,compose sequence,編製順序,,,
4076,composed,排版後,,,
4077,composed table,合成表,,,
4078,composite,複合；合成,,,
4079,composite character,合成字元,,,
4080,composite color monitor,合成彩色監視器,,,
4081,composite curve,合成曲線,組合曲線 ,,
4082,composite external symbol dictionary,合成外部符號字典,,,
4083,composite index,合成索引,,,
4084,composite key,合成鍵,組合[鍵]碼 ,,
4085,composite layout object,合成布局目標,,,
4086,composite logical object,合成邏輯目標,,,
4087,composite of operand,運算元的合成,,,
4088,composite part,合成零件,,,
4089,composite sequence,合成序列,復合序列 ,,
4090,composite surface,合成曲面,組合曲面 ,,
4091,composite tape,合成帶,復合磁帶 ,,
4092,composite type,合成型式,,,
4093,composite video signal,合成視頻信號,,,
4094,composition,編製；合成；組版,,,
4095,composition decomposition,結合分解,分解協調 ,,
4096,composition disk head,組合式磁碟頭,,,
4097,composition of substitution,替代式的合成,代入復合 ,,
4098,compositional semantics,成分語意學,成分語義學 ,,
4099,compositive frequency of component,組件之組合率,部件組字頻度 ,,
4100,compositive frequency of radical,字根組合率,,,
4101,compound component,複合組件,合成部件 ,,
4102,compound control,復合控制,復合控制 ,,
4103,compound document,複合文件,,,
4104,compound document service,複合文件服務,,,
4105,compound key,復合鍵,復合[鍵]碼 ,,
4106,compound logic element,複合邏輯元件,,,
4107,compound marking,復合標示,復合標識 ,,
4108,compound object,複合目標,,,
4109,compound predicate,複合述詞,,,
4110,compound statement,複合敘述,,,
4111,compound symbol,複合符號,,,
4112,compound tail,複合尾,,,
4113,compound term,複合項,,,
4114,compound token,複合符記,復合標記 ,,
4115,compound word,複合字,合成詞 ,,
4116,comprehensive forecast,綜合預測,,,
4117,compress,壓縮,壓縮 ,,
4118,compress technique,壓縮技術,,,
4119,compressed audio,壓縮聲訊,,,
4120,compressed binary format,壓縮二進制格式,,,
4121,compressed file pointer,壓縮檔案指標,,,
4122,compressed index,壓縮索引,,,
4123,compressed resource file,壓縮的原始檔案,,,
4124,compressed video,壓縮視訊,,,
4125,compression,壓縮,壓縮,,
4126,compression file,壓縮檔案,,,
4127,compression function,壓縮函數,壓縮函數 ,,
4128,compression of data,資料的壓縮,,,
4129,compression ratio,壓縮比,壓縮比 ,,
4130,compressor-expandor,壓縮擴展器,,,
4131,compromise,折衷,泄密 ,,
4132,compromised amplitude equalizer,折衷振幅等化器,,,
4133,compromising emanation,折衷發射,泄密發射 ,,
4134,computability,可計算性,,,
4135,computability theory,可計算性理論,,,
4136,computable function,可算函數,可計算函數 ,,
4137,computable predicate,可算述詞,,,
4138,computation,計算,計算 ,,
4139,computation and design division,計算與設計部門,,,
4140,computation center,計算中心,,,
4141,computation complexity,計算複雜性,計算復雜度 ,,
4142,computation correction,計算校正,,,
4143,computation induction,計算歸納,,,
4144,computation migration,計算遷移,,,
4145,computation model,計算模型,,,
4146,computation module,計算模組,,,
4147,computation organization,計算組織,,,
4148,computation room,計算室,,,
4149,computation rule,計算規則,,,
4150,computation sheet,計算表單,,,
4151,computation speed,計算速率,,,
4152,computation speedup,計算加速,,,
4153,computation structure,計算結構,,,
4154,computation technique,計算技術,,,
4155,computation time,計算時間,,,
4156,computation unit,計算單元,,,
4157,computation use,計算使用,計算使用 ,,
4158,computational accuracy,計算準確度,,,
4159,computational algorithm,計算演算法,,,
4160,computational chemistry,計算化學,,,
4161,computational combinatorics,計算組合數位,,,
4162,computational complexity,計算複雜性,,,
4163,computational condition,計算條件,,,
4164,computational cut off rate,計算的截止速率,,,
4165,computational detail,計算細節,,,
4166,computational efficiency,計算效率,,,
4167,computational effort,計算的工作量,,,
4168,computational envelope,計算包封,計算包封 ,,
4169,computational error,計算錯誤,,,
4170,computational fluid dynamics,計算流體動力學,,,
4171,computational geometry,計算幾何,計算几何 ,,
4172,computational instability,計算不穩定性,,,
4173,computational intelligence,計算人工智慧,計算智能 ,,
4174,computational item,計算項,,,
4175,computational linguistics,計算語言學,計算語言學 ,,
4176,computational logic,計算邏輯,計算邏輯 ,,
4177,computational mathematics,計算數學,,,
4178,computational method,計算方法,,,
4179,computational model,計算模型,,,
4180,computational phonetics,計算語音學,計算語音學 ,,
4181,computational physics,計算物理學,,,
4182,computational problem,計算問題,,,
4183,computational procedure,計算程序,,,
4184,computational process,計算過程,,,
4185,computational processor,計算處理機,,,
4186,computational scheme,計算方案,,,
4187,computational security,計算安全性,,,
4188,computational seismology,計算地震學,,,
4189,computational semantics,計算語意學,計算語義學 ,,
4190,computational stability,計算穩定性,,,
4191,computational state,計算狀態,,,
4192,computational system,計算系統,計算系統,,
4193,computational topology,計算拓撲學,,,
4194,computational zero-knowledge,計算零知識,計算零知識 ,,
4195,computator,計算裝置,,,
4196,compute,計算,,,
4197,compute bound,受計算界限,,,
4198,compute limited,受計算限制,,,
4199,compute limited switching,受計算限制的交換,,,
4200,compute mode,計算模式；計算模,,,
4201,compute reset hold switch,計算重設保持三用開關,,,
4202,computed altitude,計算高度,,,
4203,computed entry table,計算項表,,,
4204,computed field,計算欄,,,
4205,computed GO TO statement,計算式GOTO敘述,,,
4206,computed jump,計算跳越,,,
4207,computed path control,計算路徑控制,,,
4208,computed push button,計算按鈕,,,
4209,computed tomography scanner,電腦斷層掃瞄器,,,
4210,computed torque method,計算轉矩法,,,
4211,computed transfer,計算轉移,,,
4212,computer,電腦；計算機,計算機 ,,
4213,computer abuse,電腦誤用,計算機亂用 ,,
4214,computer access,計算機存取,,,
4215,computer address bus,計算機位址匯流排,,,
4216,computer address matrix,計算機位址矩陣,,,
4217,computer administrative record,計算機行政管理記錄,,,
4218,computer aided,電腦輔助,計算機輔助,,
4219,computer aided administration,電腦輔助管理,,,
4220,computer aided choreography,電腦輔助舞蹈設計,,,
4221,computer aided circuit analysis,電腦輔助電路分析,,,
4222,computer aided design and drafting,電腦輔助設計及製圖,,,
4223,computer aided design and manufacturing,電腦輔助設計及製造,計算機輔助設計與制造,,
4224,computer aided design for Chinese character coding,中文字元編碼電腦輔助設計,,,
4225,computer aided design,電腦輔助設計,計算機輔助設計,,
4226,computer aided diagnosis,電腦輔助診斷,,,
4227,computer aided drafting,電腦輔助製圖,計算機輔助制圖,,
4228,computer aided engineering,電腦輔助工程,計算機輔助工程,,
4229,computer aided experiment,電腦輔助實驗,,,
4230,computer aided financial analysis,電腦輔助財務分析,,,
4231,computer aided instruction,電腦輔助教學,,,
4232,computer aided learning,電腦輔助學習,,,
4233,computer aided machine shop operation system,電腦輔助機間操作系統,,,
4234,computer aided management of instruction,電腦輔助教學管理,,,
4235,computer aided manufacture,電腦輔助製造,計算機輔助制造,,
4236,computer aided manufacturing,電腦輔助製造,計算機輔助制造,,
4237,computer aided photo-repeat,電腦輔助精縮照相,,,
4238,computer aided production management system,電腦輔助生產管理系統,,,
4239,computer aided programming system,電腦輔助程式設計系統,,,
4240,computer aided quality control,電腦輔助品質控制,,,
4241,computer aided selling,電腦輔助銷售,,,
4242,computer aided service,電腦輔助服務,,,
4243,computer aided software engineering,電腦輔助軟體工程,,,
4244,computer aided teaching,電腦輔助教學,,,
4245,computer aided test,電腦輔助測試,計算機輔助測試,,
4246,computer aided testing,電腦輔助測試,計算機輔助測試,,
4247,computer aided tomography,電腦輔助斷層掃瞄,,,
4248,computer aided trouble shooting,電腦輔助障礙排除,,,
4249,computer aided typesetting,電腦輔助排版,,,
4250,computer algebra,計算機代數,,,
4251,computer algorithm,計算機演算法,,,
4252,computer and communication,電腦與通信；電腦與通訊,,,
4253,computer and information sciences,計算機與科學；計算機與資訊科學,,,
4254,computer animation,電腦動畫,計算機動畫 ,,
4255,computer application,電腦應用,計算機應用 ,,
4256,computer application technology,電腦應用技術,計算機應用技朮 ,,
4257,computer architecture,電腦架構,計算機體系結構 ,,
4258,computer architecture level,電腦架構位準,,,
4259,computer art,電腦藝術,計算機藝朮 ,,
4260,computer assisted instruction,電腦輔助教學,,,
4261,computer assisted learning,電腦輔助學習,,,
4262,computer assisted management,電腦輔助管理,,,
4263,computer assisted retrieval system,電腦輔助檢索系統,,,
4264,computer assisted terminal criminal hunt,電腦輔助終端機罪犯搜索,,,
4265,computer augmented instruction,電腦補充教學,,,
4266,computer automated measurement and control,電腦自動測量與控制,,,
4267,computer awareness,電腦意識,,,
4268,computer based,電腦為本的,,,
4269,computer based education,電腦為本的教育,,,
4270,computer based instruction,電腦為本的教學,,,
4271,computer based learning,電腦為本的學習,,,
4272,computer based message system,電腦為本的訊息系統,,,
4273,computer based training,電腦輔助訓練,,,
4274,computer bound,受計算機限制的,,,
4275,computer bound application,受計算機限制的應用,,,
4276,computer bound computation,受計算機限制的計算,,,
4277,computer bound job,受計算機限制的工件,,,
4278,computer bound system,電腦約束系統,,,
4279,computer bound task,受計算機限制的任務,,,
4280,computer capacity,電腦容量,,,
4281,computer category,電腦種類,計算機類型, *計算機型譜 ,,
4282,computer center,計算機中心,計算（機）中心,,
4283,computer chess,電腦下棋,計算機下棋 ,,
4284,computer civilization,電腦文明,,,
4285,computer clinical decision making,電腦臨床決策,,,
4286,computer close-loop control,電腦閉環控制,,,
4287,computer code,計算機碼,,,
4288,computer communication,計算機通訊,,,
4289,computer complex,計算機複合系統,,,
4290,computer conference,計算機會議,,,
4291,computer configuration,電腦組態,,,
4292,computer control,計算機控制,計算機控制 ,,
4293,computer controlled manufacture system,電腦控制的製造系統,,,
4294,computer controlled telegraph switching,電腦控制電報交換,,,
4295,computer crime,計算機犯罪；電腦犯罪,計算機犯罪 ,,
4296,computer cryptology,電腦密碼術,計算機密碼學 ,,
4297,computer culture,電腦文化,,,
4298,computer data,電腦資料,計算機數據 ,,
4299,computer dependent language,電腦相依語言,,,
4300,computer design language,電腦設計語言,,,
4301,computer direct to telegraph,計算機控制電報機,,,
4302,computer directed communication,計算機導引通信,,,
4303,computer display,電腦顯示,計算機顯示 ,,
4304,computer draft,電腦製圖,計算機制圖 ,,
4305,computer education system,計算機教育系統,,,
4306,computer efficiency,電腦效率,,,
4307,computer emergency response team,電腦緊急回應小組,,,
4308,computer engineering,計算機工程,計算機工程 ,,
4309,computer espionage,電腦間諜,計算機間諜 ,,
4310,computer fraud,電腦詐欺,計算機詐騙 ,,
4311,computer generated art,電腦產生的藝術,,,
4312,computer generated graphics,電腦生成圖形,,,
4313,computer generated hologram,電腦產生的全像,,,
4314,computer generations,電腦世代,計算機代,,
4315,computer graphics interface,電腦圖形介面,,,
4316,computer graphics metafile,電腦圖形元檔案,,,
4317,computer graphics,計算機圖學；電腦圖形,計算機圖形學,,
4318,computer hardware,計算機硬體,計算機硬件 ,,
4319,computer hobbyist,計算機業餘愛好者,,,
4320,computer hologram,計算機全像,,,
4321,computer holography,計算機全像術,,,
4322,computer hospital care,計算機醫院護理,,,
4323,computer hospital nursing,計算機醫院護理,,,
4324,computer human interaction,計算機與人的交互作用,,,
4325,computer hybrids,計算機併合電路,,,
4326,computer identification,計算機身份識別,,,
4327,computer image generator,計算機影像產生器,,,
4328,computer image processing,計算機影像處理,,,
4329,computer implementation,計算機實施,計算機實現 ,,
4330,computer industry,計算機工業,計算機產業 ,,
4331,computer industry association,計算機工業協會,,,
4332,computer input from microfilm,計算機輸入微縮膠卷,,,
4333,computer input microfilm,計算機輸入微縮膠卷,,,
4334,computer installation,計算機安裝,,,
4335,computer instruction,計算機指令,,,
4336,computer instruction code,電腦指令碼,,,
4337,computer instruction set,計算機指令集,,,
4338,computer insurance,計算機保險,,,
4339,computer integrated,電腦整合,,,
4340,computer integrated design,電腦整合設計,,,
4341,computer integrated engineering,電腦整合工程,,,
